provider_num,npi,name,address,city,state,postcode,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number
102096,1801826428,NEW COURT SURGERY,NEW COURT SURGERY,ROYAL WOOTTON BASSETT,SW,SN4 7AX,,51.542367,-1.9051721,01793 852302,,,,,,,,
102097,1801826429,MARKET LAVINGTON SURGERY,MARKET LAVINGTON SURGERY,DEVIZES,SW,SN10 4AQ,,51.289137,-1.9758018,01380 812500,,,,,,,,
102098,1801826430,NORTH SWINDON PRACTICE,NORTH SWINDON PRACTICE,SWINDON,SW,SN25 1QQ,,51.591917,-1.8078047,01793 705783,,,,,,,,
102099,1801826431,TISBURY SURGERY,THE SURGERY,SALISBURY,SW,SP3 6LF,,51.065518,-2.0789673,01747 870204,,,,,,,,
102100,1801826432,THE LAWN MEDICAL CENTRE,THE LAWN MEDICAL CENTRE,SWINDON,SW,SN3 1JL,,51.547729,-1.7614101,01793 536515,,,,,,,,
102101,1801826433,MERE SURGERY,MERE SURGERY,WARMINSTER,SW,BA12 6DT,,51.089873,-2.2653561,01747 860001,,,,,,,,
102102,1801826434,TAW HILL MEDICAL PRACTICE,TAW HILL MEDICAL PRACTICE,SWINDON,SW,SN25 1UH,,51.594425,-1.8246987,01793 709500,,,,,,,,
102103,1801826435,RIDGE GREEN MEDICAL PRACTICE,RIDGE GREEN MEDICAL CTR.,SWINDON,SW,SN5 5PX,,51.567611,-1.8362427,01793 874894,,,,,,,,
102104,1801826436,BURBAGE SURGERY,9 THE SPRAYS,MARLBOROUGH,SW,SN8 3TA,,51.348469,-1.6695448,01672 810566,,,,,,,,
102105,1801826437,JUBILEE FIELD SURGERY,JUBILEE FIELD SURGERY,CHIPPENHAM,SW,SN14 7EJ,,51.4841,-2.1918611,01249 782204,,,,,,,,
102106,1801826438,CRICKLADE SURGERY,CRICKLADE SURGERY,CRICKLADE,SW,SN6 6AE,,51.640692,-1.8563556,01793 750645,,,,,,,,
102107,1801826439,OLD SCHOOL HOUSE SURGERY,OLD SCHOOL HOUSE SURGERY,MARLBOROUGH,SW,SN8 3PF,,51.375872,-1.6045372,01672 870388,,,,,,,,
102108,1801826440,THE TOLSEY SURGERY,THE TOLSEY SURGERY,"SHERSTON,MALMESBURY",SW,SN16 0LQ,,51.571038,-2.2132354,01666 840270,,,,,,,,
102109,1801826441,COURTYARD SURGERY,39 HIGH STREET,DEVIZES,SW,SN10 4JB,,51.279419,-1.9949181,01380 813300,,,,,,,,
102110,1801826442,LODGE SURGERY,THE LODGE SURGERY,CHIPPENHAM,SW,SN15 3SY,,51.447204,-2.1021313,0844 4770919,,,,,,,,
102111,1801826443,SILTON SURGERY,THE SURGERY,GILLINGHAM,SW,SP8 5DF,,51.074749,-2.3156986,01747 841304,,,,,,,,
102112,1801826444,HINDON SURGERY,THE SURGERY,HINDON,SW,SP3 6DJ,,51.095811,-2.1308133,01747 820222,,,,,,,,
102113,1801826445,CROSS PLAIN HEALTH CENTRE,CROSS PLAIN HEALTH CENTRE,DURRINGTON,SW,SP4 8DH,,51.197379,-1.7709933,01980 600600,,,,,,,,
102114,1801826446,VICTORIA CROSS SURGERY,VICTORIA CROSS SURGERY,SWINDON,SW,SN1 3BU,,51.555017,-1.7777716,01793 535584,,,,,,,,
102115,1801826447,BEVERSBROOK MEDICAL CENTRE,BEVERSBROOK MEDICAL CTR,CALNE,SW,SN11 9UT,,51.446304,-2.0134195,01249 821831,,,,,,,,
102116,1801826448,SMALLBROOK SURGERY,SMALLBROOK SURGERY,WARMINSTER,SW,BA12 8QS,,51.20684,-2.181043,01985 846700,,,,,,,,
102117,1801826449,BOURNE VALLEY PRACTICE,THE BOURNE VALLEY PRACT.,TIDWORTH,SW,SP9 7NN,,51.234828,-1.6623665,01980 600600,,,,,,,,
102118,1801826450,ELDENE HEALTH CENTRE,ELDENE HEALTH CENTRE,SWINDON,SW,SN3 3RZ,,51.554453,-1.7352686,01793 480111,,,,,,,,
102119,1801826451,PHOENIX SURGERY,PHOENIX SURGERY,SWINDON,SW,SN5 8SX,,51.553528,-1.8218125,01793 600440,,,,,,,,
102120,1801826452,PARK LANE PRACTICE,PARK LANE PRACTICE,SWINDON,SW,SN1 5HG,,51.558872,-1.7959424,01793 523176,,,,,,,,
102121,1801826453,WESSEX RENAL & TRANS UNIT,QUEEN ALEXANDRA HOSPITAL,PORTSMOUTH,SW,PO6 3LY,,50.849589,-1.0713238,02392 286000,,,,,,,,
102122,1801826454,CORNERSTONE PRACTICE,CORNERSTONE PRACTICE,SWINDON,SW,SN4 0PB,,51.516622,-1.7295935,01793 740033,,,,,,,,
102123,1801826455,ELM TREE SURGERY,ELM TREE SURGERY,SWINDON,SW,SN6 8AG,,51.599154,-1.6541443,01793 782207,,,,,,,,
102124,1801826456,PORTISHEAD MEDICAL GROUP,PORTISHEAD MEDICAL GROUP,BRISTOL,SW,BS20 6AQ,,51.482834,-2.7673146,01275 841630,,,,,,,,
102125,1801826457,BRIDGE VIEW MEDICAL,THE SOUTHVILLE SURGERY,BRISTOL,SW,BS3 1AS,,51.445337,-2.5994835,0117 9669724,,,,,,,,
102126,1801826458,SHIREHAMPTON GROUP PRACTICE,SHIREHAMPTON HEALTH CTR,BRISTOL,SW,BS11 9SB,,51.489137,-2.676768,0117 9162226,,,,,,,,
102127,1801826459,STOCKWOOD MEDICAL CENTRE,STOCKWOOD MEDICAL CENTRE,BRISTOL,SW,BS14 8PT,,51.411565,-2.5441444,01275 833103,,,,,,,,
102128,1801826460,HOPE HOUSE SURGERY,HOPE HOUSE CENTRE,BATH,SW,BA3 3EP,,51.293062,-2.4464822,01761 432121,,,,,,,,
102129,1801826461,MONTPELIER HEALTH CENTRE,MONTPELIER HEALTH CENTRE,BRISTOL,SW,BS6 5PT,,51.466527,-2.5894539,0117 9426811,,,,,,,,
102130,1801826462,FISHPONDS FAMILY PRACTICE,FISHPONDS FAMILY PRACTICE,BRISTOL,SW,BS16 3TD,,51.479683,-2.526984,0117 9082365,,,,,,,,
102131,1801826463,FROME VALLEY MEDICAL CENTRE,FROME VALLEY MEDICAL CTR.,BRISTOL,SW,BS36 2DE,,51.533206,-2.4947318,01454 772153,,,,,,,,
102132,1801826464,CHARLOTTE KEEL MEDICAL PRACTICE,CHARLOTTE KEEL HEALTH CTR,BRISTOL,SW,BS5 0UA,,51.465599,-2.5717211,0117 9027145,,,,,,,,
102133,1801826465,GRAHAM ROAD SURGERY,GRAHAM ROAD SURGERY,WESTON-SUPER-MARE,SW,BS23 1YA,,51.344539,-2.974352,01934 628111,,,,,,,,
102134,1801826466,WESTBURY ON TRYM PRIMARY CARE CENTRE,WESTBURY ON TRYM PCC,BRISTOL,SW,BS9 3AA,,51.493033,-2.6177543,0117 9623406,,,,,,,,
102135,1801826467,SEVERN VIEW FAMILY PRACTICE,THORNBURY HEALTH CENTRE,BRISTOL,SW,BS35 1DP,,51.612888,-2.5177087,01454 412599,,,,,,,,
102136,1801826468,CONCORD MEDICAL CENTRE,CONCORD MEDICAL CENTRE,BRISTOL,SW,BS34 6BQ,,51.529421,-2.5548758,01454 616767,,,,,,,,
102137,1801826469,WIDCOMBE SURGERY,WIDCOMBE SURGERY,BATH,SW,BA2 4JT,,51.37638,-2.3543213,01225 310883,,,,,,,,
102138,1801826470,WINSCOMBE SURGERY,WINSCOMBE SURGERY,WINSCOMBE,SW,BS25 1AF,,51.315245,-2.8305321,01934 842211,,,,,,,,
102139,1801826471,HORFIELD HC,HORFIELD HEALTH CENTRE,BRISTOL,SW,BS7 9RR,,51.489998,-2.5762753,0117 9695391,,,,,,,,
102140,1801826472,EAST TREES HEALTH CENTRE,100A FISHPONDS ROAD,BRISTOL,SW,BS5 6SA,,51.470243,-2.5633714,0117 2444123,,,,,,,,
102141,1801826473,COURTSIDE SURGERY,COURTSIDE SURGERY,BRISTOL,SW,BS37 4DQ,,51.540461,-2.4162124,01454 313874,,,,,,,,
102142,1801826474,SOMER VALLEY MEDICAL GROUP,ST.CHAD'S SURGERY,MIDSOMER NORTON,SW,BA3 2UH,,51.287835,-2.4768461,01761 413334,,,,,,,,
102143,1801826475,THE DOWNEND HEALTH GROUP,NORTH STREET,BRISTOL,SW,BS16 5SG,,51.485102,-2.5052568,0117 9709500,,,,,,,,
102144,1801826476,BATHEASTON MEDICAL CENTRE,BATHEASTON MEDICAL CENTRE,BATH,SW,BA1 7NP,,51.406042,-2.3173726,01225 858686,,,,,,,,
102145,1801826477,NORTHVILLE FAMILY PRACTICE,NORTHVILLE FAMILY PRACT.,BRISTOL,SW,BS7 0LS,,51.500809,-2.5701448,0117 9692164,,,,,,,,
102146,1801826478,THREE SHIRES MEDICAL PRACTICE,WICK SURGERY,BRISTOL,SW,BS30 5QQ,,51.452314,-2.4223464,0117 9372214,,,,,,,,
102147,1801826479,HARPTREE SURGERY,HARPTREE SURGERY,BRISTOL,SW,BS40 6HF,,51.310325,-2.6321829,01761 221406,,,,,,,,
102148,1801826480,THE ARMADA FAMILY PRACTICE,THE ARMADA FAMILY PRACT,WHITCHURCH,SW,BS14 0SU,,51.413689,-2.5720365,01275 547011,,,,,,,,
102149,1801826481,THE WEDMORE PRACTICE,ST JOHNS LANE HEALTH CTR,BRISTOL,SW,BS3 5AS,,51.436248,-2.5884885,0117 9536667,,,,,,,,
102150,1801826482,NIGHTINGALE VALLEY PRACTICE,NIGHTINGALE VALLEY PRACT,BRISLINGTON,SW,BS4 4HU,,51.446246,-2.5479382,0117 3304300,,,,,,,,
102151,1801826483,TYNTESFIELD MEDICAL GROUP,NAILSEA FAMILY PRACTICE,"STOCKWAY SOUTH, NAILSEA",SW,BS48 2XX,,51.432708,-2.7600297,01275 866700,,,,,,,,
102152,1801826484,THE MALAGO SURGERY,THE MALAGO SURGERY,BEDMINSTER,SW,BS3 4JE,,51.439796,-2.599857,0117 9663587,,,,,,,,
102153,1801826485,CONISTON MEDICAL PRACTICE,CONISTON MEDICAL PRACTICE,PATCHWAY,SW,BS34 5TF,,51.538568,-2.5840403,0117 9692508,,,,,,,,
102154,1801826486,PIONEER MEDICAL GROUP,PIONEER MEDICAL GROUP,BRISTOL,SW,BS10 6SP,,51.510279,-2.6177138,0117 9591920,,,,,,,,
102155,1801826487,AIR BALLOON SURGERY,AIR BALLOON SURGERY,BRISTOL,SW,BS5 7PD,,51.459,-2.5314379,0117 9099912,,,,,,,,
102156,1801826488,HEART OF BATH,45 UPPER OLDFIELD PARK,BATH,SW,BA2 3HT,,51.376364,-2.3739326,01225 613100,,,,,,,,
102157,1801826489,CLEVEDON MEDICAL CENTRE,CLEVEDON MEDICAL CENTRE,CLEVEDON,SW,BS21 6DG,,51.437228,-2.84572,01275 335666,,,,,,,,
102158,1801826490,HILLVIEW FAMILY PRACTICE,HARTCLIFFE HEALTH CENTRE,BRISTOL,SW,BS13 0JP,,51.407626,-2.6013335,0117 3015240,,,,,,,,
102159,1801826491,KENNEDY WAY SURGERY,KENNEDY WAY SURGERY,BRISTOL,SW,BS37 4AA,,51.539647,-2.415138,01454 313849,,,,,,,,
102160,1801826492,LONGTON GROVE SURGERY,168 LOCKING ROAD,WESTON SUPER MARE,SW,BS23 3HQ,,51.34576,-2.9581675,01934 628118,,,,,,,,
102161,1801826493,TUDOR LODGE SURGERY,TUDOR LODGE,WESTON-SUPER-MARE,SW,BS23 4JP,,51.332335,-2.975543,01934 622665,,,,,,,,
102162,1801826494,ST AUGUSTINE'S MEDICAL PRACTICE,"BLOCK C,THE CHOCOLATE FAC",KEYNSHAM,SW,BS31 2GN,,51.42288,-2.4947328,0117 9862343,,,,,,,,
102163,1801826495,LEAP VALLEY MEDICAL CENTRE,LEAP VALLEY MEDICAL CTR,BRISTOL,SW,BS16 6UG,,51.496632,-2.4874211,0117 9562979,,,,,,,,
102164,1801826496,WEST WALK SURGERY,YATE WEST GATE CENTRE,BRISTOL,SW,BS37 4AX,,51.540505,-2.4142086,01454 272200,,,,,,,,
102165,1801826497,NUMBER 18 SURGERY,NUMBER 18 SURGERY,BATH,SW,BA2 3JZ,,51.375924,-2.3708545,01225 427402,,,,,,,,
102166,1801826498,CLOSE FARM SURGERY,CLOSE FARM SURGERY,NORTH COMMON,SW,BS30 5JZ,,51.4499,-2.4682154,0117 9322108,,,,,,,,
102167,1801826499,168 MEDICAL GROUP,168 LOCKING ROAD,BRISTOL,SW,BS23 3HQ,,51.34576,-2.9581675,01934 624242,,,,,,,,
102168,1801826500,THE WILLOW SURGERY,THE WILLOW SURGERY,BRISTOL,SW,BS16 5FJ,,51.485216,-2.4973948,0117 9709500,,,,,,,,
102169,1801826501,THE LENNARD SURGERY,THE LENNARD SURGERY,BRISTOL,SW,BS13 7JD,,51.425872,-2.6130939,0117 9642211,,,,,,,,
102170,1801826502,GRANGE ROAD SURGERY,GRANGE ROAD SURGERY,BRISTOL,SW,BS13 8LD,,51.412944,-2.6194489,0117 9644343,,,,,,,,
102171,1801826503,ORCHARD MEDICAL CENTRE,ORCHARD MEDICAL CENTRE,LONG ASHTON,SW,BS15 8NJ,,51.462141,-2.5106025,0117 9805100,,,,,,,,
102172,1801826504,LONG ASHTON SURGERY,LONG ASHTON SURGERY,BEDMINSTER,SW,BS41 9DY,,51.429177,-2.6679846,01275 392134,,,,,,,,
102173,1801826505,GAYWOOD HOUSE SURGERY,GAYWOOD HOUSE SURGERY,WESTON-SUPER-MARE,SW,BS3 3AZ,,51.439873,-2.6059726,0117 9661412,,,,,,,,
102174,1801826506,THE MILTON SURGERY,THE MILTON SURGERY,BRISTOL,SW,BS22 8AG,,51.352667,-2.9491928,01934 249554,,,,,,,,
102175,1801826507,ELM HAYES SURGERY,ELM HAYES SURGERY,BRISTOL,SW,BS39 7SF,,51.300546,-2.4927417,01761 413155,,,,,,,,
102176,1801826508,BACKWELL MEDICAL CENTRE,BACKWELL MEDICAL CENTRE,BRISTOL,SW,BS48 3HA,,51.413187,-2.7403227,01275 465100,,,,,,,,
102177,1801826509,THE WELLSPRING SURGERY,THE WELLSPRING SURGERY,BRISTOL,SW,BS5 9QY,,51.455812,-2.5614665,0117 9557711,,,,,,,,
102178,1801826510,FIRECLAY HEALTH,BELLEVUE ROAD,BRISTOL,SW,BS5 7PH,,51.460532,-2.528692,0117 9612161,,,,,,,,
102179,1801826511,KINGSWOOD HEALTH CENTRE,KINGSWOOD HEALTH CENTRE,BRISTOL,SW,BS15 4EJ,,51.462959,-2.5001324,0117 3012080,,,,,,,,
102180,1801826512,TEMPLE HOUSE PRACTICE,TEMPLE HOUSE PRACTICE,BATH,SW,BS31 1AF,,51.4098,-2.498186,0117 9862406,,,,,,,,
102181,1801826513,COMBE DOWN SURGERY,COMBE DOWN HOUSE,WESTON SUPER MARE,SW,BA2 5EG,,51.361012,-2.3455851,01225 832226,,,,,,,,
102182,1801826514,STAFFORD MEDICAL GROUP,LOCKING CASTLE MED CENTRE,BRISTOL,SW,BS24 7DX,,51.352489,-2.9150692,01934 524260,,,,,,,,
102183,1801826515,SOUTHMEAD & HENBURY FAMILY PRACTICE,SOUTHMEAD HEALTH CENTRE,BATH,SW,BS10 6DF,,51.50477,-2.6016178,0117 9507150,,,,,,,,
102184,1801826516,THE PULTENEY PRACTICE,PULTENEY STREET SURGERY,BATH,SW,BA2 4BY,,51.385341,-2.3525512,01225 464187,,,,,,,,
102185,1801826517,ST. MICHAEL'S SURGERY,ST.MICHAEL'S SURGERY,BATH,SW,BA2 1ER,,51.381854,-2.3994682,01225 428277,,,,,,,,
102186,1801826518,NEWBRIDGE SURGERY,NEWBRIDGE SURGERY,BATH,SW,BA1 3PT,,51.387628,-2.3940001,01225 425807,,,,,,,,
102187,1801826519,FAIRFIELD PARK HEALTH CENTRE,FAIRFIELD PARK HEALTH CTR,BRISTOL,SW,BA1 6EA,,51.39498,-2.3525965,01225 331616,,,,,,,,
102188,1801826520,CHEW MEDICAL PRACTICE,CHEW MEDICAL PRACTICE,KEYNSHAM,SW,BS40 8UE,,51.35619,-2.6291809,01275 332420,,,,,,,,
102189,1801826521,WEST VIEW SURGERY,WEST VIEW SURGERY,BRISTOL,SW,BS31 1BX,,51.411932,-2.5021058,0117 9376835,,,,,,,,
102190,1801826522,THE OLD SCHOOL SURGERY,THE OLD SCHOOL SURGERY,BRISTOL,SW,BS16 2JD,,51.481905,-2.5287088,0117 9653102,,,,,,,,
102191,1801826523,SEA MILLS SURGERY,SEA MILLS SURGERY,BRISTOL,SW,BS9 2HL,,51.484587,-2.6499282,0117 9681182,,,,,,,,
102192,1801826524,GLOUCESTER ROAD MEDICAL CENTRE,GLOUCESTER RD MEDICAL CTR,BRISTOL,SW,BS7 8SA,,51.484951,-2.5876465,0117 9497774,,,,,,,,
102193,1801826525,HANHAM HEALTH,HANHAM SURGERY,BATH,SW,BS15 3HY,,51.443576,-2.51205,0117 9352318,,,,,,,,
102194,1801826526,ST.JAMES'S SURGERY,ST.JAMES'S SURGERY,BRISTOL,SW,BA1 2SR,,51.38946,-2.3668537,01225 422911,,,,,,,,
102195,1801826527,PEMBROKE ROAD SURGERY,PEMBROKE ROAD SURGERY,BRISTOL,SW,BS8 3EU,,51.464336,-2.6185182,0117 9733790,,,,,,,,
102196,1801826528,BEDMINSTER FAMILY PRACTICE,BEDMINSTER FAMILY PRACT,BRISTOL,SW,BS3 4AT,,51.444222,-2.5942314,0117 9663149,,,,,,,,
102197,1801826529,HARTWOOD HEALTHCARE,HARTWOOD HEALTHCARE,BRISTOL,SW,BS13 0JP,,51.407626,-2.6013335,0117 3015226,,,,,,,,
102198,1801826530,PRIORY SURGERY,326 WELLS ROAD,PILL,SW,BS4 2QJ,,51.434219,-2.5660064,0117 9493988,,,,,,,,
102199,1801826531,HEYWOOD FAMILY PRACTICE,HEYWOOD FAMILY PRACTICE,BRISTOL,SW,BS20 0DL,,51.480622,-2.6891414,01275 372105,,,,,,,,
102200,1801826532,MENDIP VALE MEDICAL PRACTICE,LANGFORD SURGERY,BRISTOL,SW,BS40 5EL,,51.341574,-2.7848224,01934 839820,,,,,,,,
102201,1801826533,BEECHWOOD MEDICAL PRACTICE,FISHPONDS HEALTH CENTRE,KINGSWOOD,SW,BS16 3TD,,51.479683,-2.526984,0117 9082360,,,,,,,,
102202,1801826534,LODGESIDE SURGERY,LODGESIDE SURGERY,BRISTOL,SW,BS15 1WW,,51.46819,-2.5172924,0117 9615666,,,,,,,,
102203,1801826535,LAWRENCE HILL HEALTH CENTRE,LAWRENCE HILL HEALTH CTR.,BRISTOL,SW,BS2 0AN,,51.457547,-2.5726855,0117 9543060,,,,,,,,
102204,1801826536,THE FAMILY PRACTICE,THE FAMILY PRACTICE,BRISTOL,SW,BS6 6DF,,51.462707,-2.6033674,0117 9466455,,,,,,,,
102205,1801826537,WHITELADIES MEDICAL GROUP,WHITELADIES HEALTH CENTRE,BRISTOL,SW,BS8 2PU,,51.465097,-2.6123816,0117 9731201,,,,,,,,
102206,1801826538,ST MARTINS SURGERY,ST.MARTINS SURGERY,BRISTOL,SW,BS4 2QR,,51.43134,-2.5644748,0117 9775641,,,,,,,,
102207,1801826539,THE MERRYWOOD PRACTICE,THE MERRYWOOD PRACTICE,BRISTOL,SW,BS4 1WH,,51.428755,-2.5962602,0117 9449750,,,,,,,,
102208,1801826540,DOWNTON ROAD SURGERY,THE CREST FAMILY PRACTICE,BRISTOL,SW,BS4 1WH,,51.428755,-2.5962602,0117 9449700,,,,,,,,
102209,1801826541,GREENWAY COMMUNITY PRACTICE,GREENWAY COMMUNITY PRACT,MIDSOMER NORTON,SW,BS10 6AF,,51.499595,-2.6112738,0117 9598939,,,,,,,,
102210,1801826542,SOMERTON HOUSE SURGERY,SOMERTON HOUSE SURGERY,BRISTOL,SW,BA3 2QE,,51.288004,-2.4838601,01761 412141,,,,,,,,
102211,1801826543,SUNNYSIDE SURGERY,SUNNYSIDE SURGERY,BRISTOL,SW,BS21 7TA,,51.437908,-2.8585514,01275 873588,,,,,,,,
102212,1801826544,ST MARY STREET SURGERY,THE SURGERY,BRISTOL,SW,BS35 2AT,,51.606577,-2.5254634,01454 413691,,,,,,,,
102213,1801826545,STREAMSIDE SURGERY,THORNBURY HEALTH CENTRE,BRISTOL,SW,BS35 1DP,,51.612888,-2.5177087,01454 412167,,,,,,,,
102214,1801826546,BISHOPSTON MEDICAL PRACTICE,43 NEVIL ROAD,BRISTOL,SW,BS7 9EG,,51.478991,-2.5874259,0117 9440700,,,,,,,,
102215,1801826547,PILNING SURGERY,PILNING SURGERY,STOKE GIFFORD,SW,BS35 4JF,,51.56403,-2.6412506,01454 632393,,,,,,,,
102216,1801826548,STOKE GIFFORD MEDICAL CENTRE,STOKE GIFFORD MEDICAL CTR,WESTON-SUPER-MARE,SW,BS34 8UE,,51.517772,-2.5464617,0117 9799430,,,,,,,,
102217,1801826549,CLARENCE PARK SURGERY,CLARENCE PARK SURGERY,BRISTOL,SW,BS23 4BP,,51.335556,-2.9764009,01934 415080,,,,,,,,
102218,1801826550,BIRCHWOOD MEDICAL PRACTICE,BIRCHWOOD MED PRACTICE,BATH,SW,BS4 4HU,,51.446246,-2.5479382,0117 3304223,,,,,,,,
102219,1801826551,ST. MARY'S SURGERY,ST. MARY'S SURGERY,BATH,SW,BA2 0HX,,51.326082,-2.4798693,01761 470880,,,,,,,,
102220,1801826552,HILLCREST SURGERY,HILLCREST SURGERY,WESTON SUPER MARE,SW,BA2 8JQ,,51.311982,-2.4316873,01761 434469,,,,,,,,
102221,1801826553,RIVERBANK MEDICAL CENTRE,RIVERBANK MEDICAL CENTRE,BRISTOL,SW,BS22 7YZ,,51.370409,-2.908301,01934 521133,,,,,,,,
102222,1801826554,WELLS ROAD SURGERY,233 WELLS ROAD,BRISTOL,SW,BS4 2DF,,51.438637,-2.5727223,0117 9770018,,,,,,,,
102223,1801826555,ALMONDSBURY SURGERY,ALMONDSBURY SURGERY,BRISTOL,SW,BS32 4DS,,51.553546,-2.5735158,01454 613161,,,,,,,,
102224,1801826556,CADBURY HEATH HEALTHCARE,CADBURY HEATH HEALTH CTR,BRISTOL,SW,BS30 8HS,,51.447173,-2.4887647,0117 9805700,,,,,,,,
102225,1801826557,FALLODON WAY MEDICAL CENTRE,FALLODON WAY MEDICAL CTR,BATH,SW,BS9 4HT,,51.483068,-2.6095406,0117 9620652,,,,,,,,
102226,1801826558,WESTFIELD SURGERY,WESTFIELD SURGERY,BRISTOL,SW,BA3 3UJ,,51.284957,-2.4589787,01761 436333,,,,,,,,
102227,1801826559,STUDENT HEALTH SERVICE,"STUDENT H/C,HAMPTON HOUSE",BRISTOL,SW,BS6 6AU,,51.46212,-2.6037771,0117 3302720,,,,,,,,
102228,1801826560,HARBOURSIDE FAMILY PRACTICE,THE MARINA HEALTHCARE CTR,BATH,SW,BS20 7QA,,51.484457,-2.7582689,01275 868500,,,,,,,,
102229,1801826561,UNIVERSITY MEDICAL CENTRE,UNIVERSITY MEDICAL CENTRE,STOKE BISHOP,SW,BA2 7AY,,51.380441,-2.3306731,01225 789100,,,,,,,,
102230,1801826562,HELIOS MEDICAL CENTRE,HELIOS MEDICAL CENTRE,BRISTOL,SW,BS9 1JN,,51.475527,-2.6310236,0117 9626060,,,,,,,,
102231,1801826563,EMERSONS GREEN MEDICAL CENTRE,ST LUKES CLOSE,BATH,SW,BS16 7AL,,51.492728,-2.4769942,0117 9576000,,,,,,,,
102232,1801826564,GROSVENOR PLACE SURGERY,GROSVENOR PLACE SURGERY,BRISTOL,SW,BA1 6BA,,51.394752,-2.3445315,01225 484748,,,,,,,,
102233,1801826565,WELLINGTON ROAD SURGERY,THE SURGERY,WESTON-SUPER-MARE,SW,BS37 5UY,,51.548917,-2.4177462,01454 323366,,,,,,,,
102234,1801826566,THE CEDARS SURGERY,THE CEDARS SURGERY,BATH,SW,BS22 6AJ,,51.357783,-2.9256445,01934 515878,,,,,,,,
102235,1801826567,RUSH HILL SURGERY,RUSH HILL SURGERY,,SW,BA2 2QH,,51.365239,-2.3937216,01225 446087,,,,,,,,
102236,1801826568,MAYTREES MEDICAL PRACTICE,EAST TREES HEALTH CENTRE,BRISTOL,SW,BS5 6SA,,51.470243,-2.5633714,0117 2444123,,,,,,,,
102237,1801826569,BRADLEY STOKE SURGERY,BRADLEY STOKE SURGERY,EASTVILLE,SW,BS32 9DS,,51.540212,-2.5604431,01454 616262,,,,,,,,
102238,1801826570,MONMOUTH SURGERY,MONMOUTH SURGERY,BRISTOL,SW,BA1 2AU,,51.383226,-2.3677235,01225 334618,,,,,,,,
102239,1801826571,HOTWELLS SURGERY,HOTWELLS SURGERY,BATH,SW,BS8 4QW,,51.450208,-2.6189747,0117 9294334,,,,,,,,
102240,1801826572,ST PETER'S HOSPICE,ST PETER'S HOSPICE,BRISTOL,SW,BS10 6NL,,51.506152,-2.6090274,0117 9159400,,,,,,,,
102241,1801826573,MVMG - MONKS PARK,MONKS PARK SURGERY,"BRENTRY, BRISTOL",SW,BS7 0UE,,51.497582,-2.5828247,0117 9693106,,,,,,,,
102242,1801826574,HORIZON HEALTH CENTRE,PIER HEALTH GROUP,BRISTOL,SW,BS23 3SJ,,51.331333,-2.9651727,0345 3503973,,,,,,,,
102243,1801826575,BCH DERMATOLOGY SERVICE,WILLIAM BUDD HEALTH CTR,WESTON SUPER MARE,SW,BS4 1WH,,51.428755,-2.5962602,0117 9449782,,,,,,,,
102244,1801826576,LANDER MEDICAL PRACTICE,TRURO HEALTH PARK,"DOWNTON ROAD, BRISTOL",SW,TR1 2JA,,50.260102,-5.0564193,01872 243700,,,,,,,,
102245,1801826577,PORT ISAAC SURGERY,THE SURGERY,TRURO,SW,PL29 3TR,,50.5898,-4.8245651,01208 880222,,,,,,,,
102246,1801826578,WADEBRIDGE & CAMEL ESTUARY PRACTICE,WADEBRIDGE AND CAMEL,PORT ISSAC,SW,PL27 7BS,,50.514824,-4.8357722,01208 812222,,,,,,,,
102247,1801826579,PENRYN SURGERY,THE PENRYN SURGERY,BROOKLYN,SW,TR10 8HX,,50.167504,-5.1033598,01326 372502,,,,,,,,
102248,1801826580,MEDICAL CENTRE CAMELFORD (DR NASH),THE MEDICAL CENTRE,PENRYN,SW,PL32 9YT,,50.624028,-4.6767753,01840 213894,,,,,,,,
102249,1801826581,STRATTON MEDICAL CENTRE,STRATTON MEDICAL CENTRE,CAMELFORD,SW,EX23 9BP,,50.830225,-4.5162049,01288 352133,,,,,,,,
102250,1801826582,CARNEWATER PRACTICE,CARNEWATER PRACTICE,BUDE,SW,PL31 2LB,,50.47284,-4.7226133,01208 269988,,,,,,,,
102251,1801826583,BOSVENA HEALTH,STILLMOOR HOUSE MED PRACT,BODMIN,SW,PL31 2JJ,,50.471946,-4.7200672,01208 72488,,,,,,,,
102252,1801826584,BRANNEL SURGERY,BRANNEL SURGERY,BODMIN,SW,PL26 7RL,,50.340279,-4.8909695,01726 822254,,,,,,,,
102253,1801826585,TAMAR VALLEY HEALTH,TAMAR VALLEY HEALTH,ST AUSTELL,SW,PL17 7AW,,50.503495,-4.3200318,01579 382666,,,,,,,,
102254,1801826586,PERRANPORTH SURGERY,THE PERRANPORTH SURGERY,CALLINGTON,SW,TR6 0PS,,50.345232,-5.1548631,01872 572255,,,,,,,,
102255,1801826587,TREVITHICK SURGERY,TREVITHICK SURGERY,CORNWALL,SW,TR14 8TT,,50.212847,-5.3008296,01209 716721,,,,,,,,
102256,1801826588,CHACEWATER HEALTH CENTRE,THE HEALTH CENTRE,CAMBORNE,SW,TR4 8QS,,50.255915,-5.1557878,01872 560346,,,,,,,,
102257,1801826589,OAK TREE SURGERY,OAK TREE SURGERY,TRURO,SW,PL14 3XA,,50.460728,-4.4519233,01579 324252,,,,,,,,
