provider_num,npi,name,address,city,state,zip,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number
"315002","1548372618","1621 ROUTE 22 WEST OPERATING COMPANY, LLC","1621 ROUTE 22 WEST","BOUND BROOK",NJ,"088051248",,40.5684363,-74.5384889,"7324692000","00-18",,,,,,,
"315459","1194715409","NEW JERSEY VETERANS MEMORIAL HOME MENLO PARK","132 EVERGREEN RD","EDISON",NJ,"088372484",,40.55288172380846,-74.33178754021446,"7324524167","00-18",,,,"171142",,,
"495385","1013943133","VMRC, COMPLETE LIVING CARE","1475 VIRGINIA AVENUE","HARRISONBURG",VA,"228022452","165",38.4678381,-78.8709485,"5405643500","00-18","02-03",true,,,"03",120,
"495349","1598796674","BIRDMONT HEALTH CARE, LLC","990 HOLSTON RD","WYTHEVILLE",VA,"243824105",,36.96538642459018,-81.0857304468852,"2762285595","00-18",,,,,,,
"375426","1164432316","MERIDIAN NURSING HOME","MERIDIAN ROAD ROUTE 2 BOX 335","COMANCHE",OK,"735299650","137",34.6557505,-98.4485103,"5804392398","00-18","02-03",true,,,"06",63,
"055374","1649351735","UPLAND COMMUNITY CARE INC","1221 EAST ARROW HWY","UPLAND",CA,"917864911",,34.100280299999994,-117.63499155976508,"9099851903","00-18",,,,,,,
"676072","1285667048","CORRIGAN LTC PARTNERS, INC.","300 HYDE ST","CORRIGAN",TX,"759392088",,31.000762,-94.825372,"9363982220","00-18",,,,"676072",,,
"675940","1942233655","HEMPHILL LTC PARTNERS, INC.","HIGHWAY 83 WEST","HEMPHILL",TX,"75948",,35.8293476,-100.2564532,"4097873342","00-18",,,,"675940",,,
"445455","1790740462","AMERICAN HEALTH COMMUNITIES OF CLARKSVILLE","900 PROFESSIONAL PARK DRIVE","CLARKSVILLE",TN,"370405244","125",36.572817,-87.272171,"9315523002","00-18","02-03",true,,,"04",113,
"375483","1144257106","YOUNGE AND CRANE INC","39 SE 33RD","EDMOND",OK,"730134604",,35.6571367,-97.4649038,"4053417715","00-18",,,,,,,
"265730","1114027208","EASTVIEW MANOR, INC","1622 E 28TH STREET","TRENTON",MO,"646831104",,40.090174714285716,-93.60370392857142,"6603592251","00-18",,,,"265730",,,
"225727","1528000676","WHITNEY PLACE AT NATICK LIMITED","3 VISION DR","NATICK",MA,"017602059",,42.3026972,-71.35370110550767,"5086553344","00-18",,,,,,,
"165177","1013025386","COMMUNITY MEMORIAL HEALTH CENTER","231 NORTH EIGHTH AVENUE WEST","HARTLEY",IA,"513461077","141",43.1800215,-95.4769635,"7127282428","00-18","02-03",true,,,"07",68,
"075341","1366563561","PENDLETON HEALTH & REHABILITATION CENTER","44 MARITIME DRIVE","MYSTIC",CT,"063551958","011",41.3693621,-71.9524726,"8605721700","00-18","02-03",true,,,"01",120,
"105719","1952309874","KENDALL HEALTHCARE PROPERTIES III","11215 SW 84TH ST","MIAMI",FL,"331733600",,25.690823,-80.37443184743628,"3052712225","00-18",,,,,,,
"235044","1376546366","COUNTY OF BAY","564 W HAMPTON RD","ESSEXVILLE",MI,"487329710",,43.6153,-83.841919,"9898923591","00-18",,,,,,,
"265579","1770583684","MONTEREY PARK REHABILITATION & HEALTH CARE CENTER","4600 LITTLE BLUE PARKWAY","INDEPENDENCE",MO,"640578302","095",39.0924792,-94.4137923,"8167957888","00-18","02-03",true,,,"07",122,
"035244","1215918610","GOOD SAMARITAN SOCIETY-PRESCOTT VALLEY","3380 NORTH WINDSONG DRIVE","PRESCOTT VALLEY",AZ,"863142262","025",34.592111632653065,-112.3266952244898,"9287750045","00-18","02-03",true,,,"09",80,
"045407","1801885488","THE MAPLES AT HAR-BER MEADOWS","6456 LYNCHS PRAIRIE COVE","SPRINGDALE",AR,"727620874","143",36.17774465,-94.20193313531333,"4793614669","00-18","02-03",true,,,"06",140,
"525613","1134123573","VILLA MARINA HEALTH AND REHAB CTR","35 N 28TH ST","SUPERIOR",WI,"548805557","031",46.70627502020202,-92.07770357575758,"7153923300","00-18","02-03",true,,,"05",72,
"245487","1306864939","ST ELIZABETH MEDICAL CENTER","1200 FIFTH GRANT BOULEVARD WEST","WABASHA",MN,"559811142","157",44.2767596,-92.2018164,"6515654531","00-18","02-03",true,,,"05",100,
"146093","1467426676","MEADOWBROOK MANOR - LAGRANGE","339 9TH AVENUE","LA GRANGE",IL,"605256429","031",41.807524799999996,-87.86327392027162,"7083544660","00-18","03-03",true,,,"05",197,
"525695","1407916174","ONEIDA NATION","2901 S OVERLAND RD","ONEIDA",WI,"541558959",,45.6879163,-89.4779558,"9208692797","00-18",,,,,,,
"555770","1215924725","CAMARILLO COMMUNITY CARE INC","205 GRANADA ST","CAMARILLO",CA,"930107715",,34.215138670553856,-119.05360980836886,"8054829805","00-18",,,,,,,
"145387","1013915446","ST ANTHONY'S NRSG & REHAB CENTER","767  30TH STREET","ROCK ISLAND",IL,"612011945","161",41.502958036602166,-90.55688455797709,"3097887631","00-18","03-03",true,,,"05",130,
"396101","1922056076","REHAB AT SHANNONDELL","5000 SHANNONDELL DRIVE","AUDUBON",PA,"194035615","091",40.13602085,-75.41231460700399,"6107285400","00-18","04-01",true,,,"03",120,
"345412","1265441208","BRANTWOOD NH & RETIREMENT CENT","1038 COLLEGE STREET","OXFORD",NC,"275651006","077",36.32609251510624,-78.59442536123089,"9196903334","00-18","02-03",true,,,"04",80,
"165312","1275506586","FONDA SPECIALTY CARE","607 QUEEN STREET","FONDA",IA,"505401018","151",42.5861856,-94.842565,"7122884441","00-18","02-03",true,,,"07",46,
"135092","1366432023","GOOD SAMARITAN SOCIETY - IDAHO FALLS VILLAGE","840 EAST ELVA STREET","IDAHO FALLS",ID,"834012801","019",43.50395453061225,-112.0153407755102,"2085234795","00-18","02-03",true,,,"10",113,
"315190","1790772267","LEISURE CHATEAU ACQUISITION LLC","962 RIVER AVE","LAKEWOOD",NJ,"087015605",,40.0621035,-74.21925516666667,"7323708600","00-18",,,,,,,
"145778","1740256155","MIDWAY NEUROLOGICAL / REHAB CENTER","8540 SOUTH HARLEM","BRIDGEVIEW",IL,"604551778","031",41.7500323,-87.8042216,"7085982605","00-18","02-03",true,,,"05",404,
"185305","1215935929","THE WILLOWS AT SPRINGHURST","3001 N. HURSTBOURNE PARKWAY","LOUISVILLE",KY,"402412209","111",38.2907326,-85.5735216,"5024265531","00-18","03-03",true,,,"04",90,
"395550","1487655809","DR ARTHUR CLIFTON MCKINLEY CTR","133 LAURELBROOKE DRIVE","BROOKVILLE",PA,"158252653","065",41.153457078965076,-79.09674806929588,"8148493615","00-18","02-03",true,,,"03",90,
"275084","1700868197","GOOD SAMARITAN SOCIETY - MOUNTAIN VIEW MANOR","10 MOUNTAIN VIEW DR","EUREKA",MT,"599179439","053",48.875753068640925,-115.04250258151637,"4062972541","00-18","02-03",true,,,"08",49,
"225400","1316957681","WAKEFIELD HEALTHCARE, LLC","1 BATHOL ST","WAKEFIELD",MA,"018803655",,42.474535700000004,-71.07390865583827,"7812457600","00-18",,,,,,,
"335467","1356348874","CREST MANOR LIVING AND REHABILITATION CENTER INC","6745 PITTSFORD PALMYRA RD","FAIRPORT",NY,"144503343",,43.0682917,-77.4401012,"5852233633","00-18",,,,,,,
"365813","1346236429","SEMMA ENTERPRISES, INC.","5414 HANKINS RD","MIDDLETOWN",OH,"450449782",,39.5150576,-84.3982763,"5138637775","00-18",,,,,,,
"015050","1235196445","OAK TRACE CARE & REHABILITATION CENTER","325 SELMA ROAD","BESSEMER",AL,"350202714","073",33.429631548396245,-86.94170765720278,"2054289383","00-18","02-03",true,,,"04",79,
"365821","1043204738","APRIL ENTERPRISES INC","5070 LAMME RD","DAYTON",OH,"454393266",,39.7589478,-84.1916069,"9372937703","00-18",,,"7120014",,,,
"675681","1609945708","BRONTE HEALTH AND REHAB CENTER","900 S. STATE ST","BRONTE",TX,"769335717",,31.888446,-100.291963,"3254733621","00-18",,,"C18433",,,,
"305092","1306934963","SCHOOL STREET ASSOCIATES","67 SCHOOL STREET","HILLSBORO",NH,"032440400",,43.117873,-71.898763,"6034645561","00-18",,,,,,,
"475042","1568434629","KINGDOM REHAB CENTER, LLC","60 MAPLE LN","BARTON",VT,"058229494",,44.7865913,-72.187784,"8026263890","00-18",,,,,,,
"285270","1841377389","BETHANY HOME INC","515 W 1ST STREET","MINDEN",NE,"689591404",,40.49562657142857,-98.95672071428571,"3088321595","00-18",,,,,,,
"115704","1760472476","EMANUEL COUNTY NURSING HOME","117 KITE ROAD","SWAINSBORO",GA,"304013231","107",32.592573200000004,-82.34734708015219,"4782891334","00-18","02-03",true,,,"04",49,
"325117","1013004209","SUNSET VILLA CARE CENTER","1515 SOUTH SUNSET AVE","ROSWELL",NM,"882032628","005",33.37539872727273,-104.541043,"5756237097","00-18","02-03",true,,,"06",52,
"265681","1053307322","POTOSI MANOR, INC","307 SOUTH HIGHWAY 21","POTOSI",MO,"636649317","221",37.936438,-90.7879086,"5734383225","00-18","02-03",true,,,"07",90,
"265652","1447246830","CUBA MANOR INC","210 ELDON DRIVE","CUBA",MO,"654531642","055",38.063021,-91.4032473,"5738854500","00-18","02-03",true,,,"07",90,
"265620","1134115454","HILLCREST CARE CENTER INC","1108 CLARKE STREET","DESOTO",MO,"630202706","099",38.5911975,-90.3411596,"6365863022","00-18","02-03",true,,,"07",120,
"525489","1467574236","NEW CARE, INC.","903 MAIN AVE","CRIVITZ",WI,"541141619",,45.23231,-88.009501,"7158542717","00-18",,,,,,,
"366320","1346219987","SHAWNEESPRING HEALTH CARE CENTER, LLC","10111 SIMONSON RD","HARRISON",OH,"450302003",,39.23667438877156,-84.77750211817992,"5133677780","00-18",,,,,,,
"445446","1467417238","AHC DYERSBURG","1900 PARR AVENUE","DYERSBURG",TN,"380242009","045",36.05059834840228,-89.38180196247794,"7312861221","00-18","02-03",true,,,"04",130,
"445442","1972568749","AHC CRESTVIEW","704 DUPREE ROAD","BROWNSVILLE",TN,"380126254","075",35.5939671,-89.262291,"7317723356","00-18","02-03",true,,,"04",115,
"365681","1740307784","GIBSONBURG HEALTH LLC","355 WINDSOR LN","GIBSONBURG",OH,"434311446",,41.380992537770624,-83.31740732235659,"4196372104","00-18",,,,,,,
"445427","1720041411","AHC BETHESDA","444 ONE ELEVEN PLACE","COOKEVILLE",TN,"385064358","141",36.15190564824687,-85.47233967218877,"9315256655","00-18","02-03",true,,,"04",120,
"445451","1811952674","AHC DECATUR COUNTY","726 KENTUCKY AVENUE S","PARSONS",TN,"383633105","039",35.649791,-88.1267025,"7318476371","00-18","02-03",true,,,"04",125,
"445453","1891750469","AHC FOREST COVE","45 FOREST COVE","JACKSON",TN,"383014366","113",35.634266883482724,-88.82785439170054,"7314244200","00-18","02-03",true,,,"04",170,
"045413","1003901802","METHODIST HEALTH AND REHAB","7425 EUPER LANE","FORT SMITH",AR,"729034280","131",35.36296911005965,-94.3505213466378,"4794521611","00-18","02-03",true,,,"06",145,
"676074","1427162973","TOWN HALL ESTATES-WHITNEY INC.","101 S SAN MARCOS ST","WHITNEY",TX,"766922652",,31.951823,-97.3214012,"2546942233","00-18",,,,,,,
"245221","1508856998","GOOD SAMARITAN SOCIETY - MAPLEWOOD","550 ROSELAWN AVENUE EAST","SAINT PAUL",MN,"551172120","123",44.9497487,-93.0931028,"6517749765","00-18","02-03",true,,,"05",71,
"505080","1679527899","LIFE CARE CENTER OF KENNEWICK","1508 WEST SEVENTH AVENUE","KENNEWICK",WA,"993365260","005",46.2087066,-119.119919,"5095869185","00-18","02-03",true,,,"10",136,
"445454","1043275639","AHC HUMBOLDT","2031 AVONDALE STREET,  POBOX 446","HUMBOLDT",TN,"383431810","053",35.83546195663261,-88.90834327770733,"7317843655","00-18","02-03",true,,,"04",89,
"495142","1497713499","PINNACLE SERVICES WINCHESTER, INC.","380 MILLWOOD AVE","WINCHESTER",VA,"226014453",,39.170956469387754,-78.1638126122449,"5406677010","00-18",,,,,,,
"175157","1194771410","LIFE CARE CENTER OF ANDOVER","621 W 21ST,  PO BOX 100","ANDOVER",KS,"670028498","015",37.723115744867584,-97.1411464154006,"3167331349","00-18","02-03",true,,,"07",154,
"145637","1003844788","ST JOSEPH VILLAGE OF CHICAGO","4021 WEST BELMONT","CHICAGO",IL,"606414771","031",41.938466700000006,-87.72861165826953,"7733285500","00-18","03-03",true,,,"05",54,
"676080","1538246285","TOWN HALL ESTATES ARLINGTON INC","824 W MAYFIELD RD","ARLINGTON",TX,"760153647",,32.69082993923486,-97.11780965443934,"8174652222","00-18",,,,,,,
"015171","1609872290","SOUTHERN SPRINGS HEALTHCARE FACILITY","745 SOUTHERN SPRINGS ROAD","UNION SPRINGS",AL,"360896643","011",32.13978004050516,-85.68876452025258,"3347385590","00-18","02-03",true,,,"04",123,
"146076","1588652044","MANOR COURT OF CLINTON","1 PARK LANE WEST","CLINTON",IL,"617272637","039",38.5896187,-89.420064,"2179358500","00-18","02-03",true,,,"05",134,
"115612","1518909878","WARNER ROBINS REHABILITATION CENTER","1601 ELBERTA ROAD","WARNER ROBINS",GA,"310931515","153",32.631202,-83.644014,"4789222241","00-18","02-03",true,,,"04",126,
"445430","1538124045","AHC LEWIS COUNTY","119 KITTRELL STREET","HOHENWALD",TN,"384621364","101",35.5478514,-87.5519629,"9317963233","00-18","02-03",true,,,"04",131,
"445429","1457316887","AHC MCKENZIE","175 HOSPITAL DRIVE","MC KENZIE",TN,"382011636","017",34.3651321,-84.9292894,"7313523908","00-18","02-03",true,,,"04",99,
"445431","1730144155","AHC LEXINGTON","727 EAST CHURCH STREET","LEXINGTON",TN,"383511924","077",35.64158579441464,-88.37709167726449,"7319682004","00-18","02-03",true,,,"04",118,
"445439","1508821752","AHC MT JULIET","2650 NORTH MT JULIET ROAD","MT JULIET",TN,"371228015","189",36.207453008517895,-86.51681187127343,"6157584100","00-18","02-03",true,,,"04",106,
"445443","1407811631","AHC MEADOWBROOK","1245 E COLLEGE ST","PULASKI",TN,"384784541","055",35.19189777605526,-87.00586349796326,"9313637548","00-18","02-03",true,,,"04",83,
"445444","1760448435","AHC SAVANNAH","1645 FLORENCE RD","SAVANNAH",TN,"383725210","071",35.20090230119714,-88.23902536557674,"7319264200","00-18","02-03",true,,,"04",120,
"445452","1922063395","AHC MCNAIRY COUNTY","835 EAST POPLAR AVENUE","SELMER",TN,"383751832","109",35.16232932405483,-88.56939913768178,"7316453201","00-18","02-03",true,,,"04",126,
"445460","1093771594","AHC VANCO","813 S DICKERSON RD","GOODLETTSVILLE",TN,"370721761","037",36.334911500000004,-86.70533913302022,"6158596600","00-18","02-03",true,,,"04",90,
"445462","1457317216","AHC PARIS","800 VOLUNTEER DRIVE","PARIS",TN,"382425472","079",36.29001455,-88.30396247039337,"7316422535","00-18","02-03",true,,,"04",127,
"445449","1740247550","AHC WESTWOOD","524 WEST MAIN STREET","DECATURVILLE",TN,"383298101","039",35.58145361446325,-88.12807742733861,"7318523591","00-18","02-03",true,,,"04",90,
"505390","1740205988","MCKAY HEALTHCARE & REHAB CTR","127 SECOND AVENUE SOUTHWEST","SOAP LAKE",WA,"98851","025",47.3893133,-119.4904939,"5092461111","00-18","02-03",true,,,"10",42,
"505027","1417038605","LUTHERAN RETIREMENT HOME OF GREATER SEATTLE INC","6720 E GREEN LAKE WAY N","SEATTLE",WA,"981035439",,47.6779061,-122.32865463224275,"2065172225","00-18",,,,,,,
"015446","1962409797","GREENBRIAR AT THE ALTAMONT, LLC","2831 HIGHLAND AVE S","BIRMINGHAM",AL,"352051801",,33.506032,-86.782253,"2053232724","00-18",,,,,,,
"355080","1811039316","DUNSEITH COMMUNITY NURSING HOME","15 FIRST ST NE","DUNSEITH",ND,"583290669",,48.813057,-100.060968,"7012445495","00-18",,,,,,,
"015195","1346247178","VILLAGE AT COOK SPRINGS, LLC","415 COOK SPRINGS RD","PELL CITY",AL,"351254312",,33.5862149,-86.2860888,"2053382221","00-18",,,,,,,
"035214","1467436121","GOOD SAMARITAN SOCIETY-QUIBURI MISSION","850 SOUTH HIGHWAY 80","BENSON",AZ,"856027034","003",31.9678611,-110.2945174,"5205862372","00-18","02-03",true,,,"09",60,
"195346","1316012321","ARCADIA NURSING AND REHABILITATION CENTER, LLC","660 FACTORY OUTLET DR","ARCADIA",LA,"710013036",,32.56051874665069,-92.91459869784981,"3182632025","00-18",,,,,,,
"145443","1114903754","ROLLING HILLS MANOR","3615 16TH STREET","ZION",IL,"600991423","097",42.46563237473972,-87.86420400890978,"8477468382","00-18","03-03",true,,,"05",115,
"195439","1598830580","FARMERVILLE NURSING AND REHABILITATION CENTER, LLC","813 N MAIN ST","FARMERVILLE",LA,"712412217",,32.7845344,-92.40878661014199,"3183682256","00-18",,,,,,,
"195510","1275608267","RUSTON NURSING AND REHABILITATION CENTER, LLC","3720 HIGHWAY 80","RUSTON",LA,"712708943",,32.5232053,-92.637927,"3182555001","00-18",,,,,,,
"195293","1881769883","NATCHITOCHES NURSING AND REHABILITATION CENTER, LLC","750 KEYSER AVE","NATCHITOCHES",LA,"714576043",,31.75287205,-93.0711608,"3183528779","00-18",,,,,,,
"195454","1902971906","WINNFIELD NURSING AND REHABILITATION CENTER, LLC","915 1ST ST","WINNFIELD",LA,"714832945",,31.93208356561322,-92.63203881164758,"3186283533","00-18",,,,,,,
"195396","1174698005","BERNICE NURSING AND REHABILITATION CENTER, LLC","101 REEVES STREET","BERNICE",LA,"712224135",,32.8052385,-92.659069,"3182857600","00-18",,,,,,,
"195407","1992870901","RINGGOLD NURSING AND REHABILIATION CENTER, LLC","2501 KENNETH ST","RINGGOLD",LA,"710682585",,32.317928,-93.282259,"3188949181","00-18",,,,,,,
"115508","1508987272","BRIAN CENTER HEALTH & REHABILITATION/CANTON","150 HOSPITAL CIRCLE N.W.","CANTON",GA,"301143209","057",34.2367621,-84.4907621,"7704795649","00-18","02-03",true,,,"04",100,
"115504","1720109408","SANDY SPRINGS HEALTH AND REHABILITATION","1500 S JOHNSON FERRY ROAD","ATLANTA",GA,"303191612","089",33.7489924,-84.3902644,"4042522002","00-18","02-03",true,,,"04",165,
"115145","1942321690","SSC AUSTELL OPERATING COMPANY LLC","2130 ANDERSON MILL RD","AUSTELL",GA,"301061806",,33.8126059,-84.6343783,"7709418813","00-18",,,,,,,
"295000","1841382116","PERSHING GENERAL HOSPITAL SNF","855 6TH STREET","LOVELOCK",NV,"894198020","027",40.1761966,-118.48184826682423,"7752732621","00-18","02-03",true,,,"09",25,
"675004","1780641803","MCKINNEY HEALTHCARE AND REHABILITATION CENTER","253 ENTERPRISE DR","MCKINNEY",TX,"750697343","085",33.16152995929158,-96.62792152823783,"9725422695","00-18","03-03",true,,,"06",125,
"365943","1962456269","CLEVELAND CLINIC HEALTH SYSTEM - EAST REGION","18901 LAKE SHORE BLVD","EUCLID",OH,"441191078",,41.5931049,-81.5267873,"2165319000","00-18",,,,,,,
"165271","1396718458","WESTWOOD SPECIALTY CARE","4201 FIELDCREST DRIVE","SIOUX CITY",IA,"511033184","193",42.5055096,-96.4620544,"7122580135","00-18","02-03",true,,,"07",85,
"445333","1043200777","CLC OF LEXINGTON, LLC","41 HOSPITAL DR","LEXINGTON",TN,"383511423",,35.65617523684211,-88.39788305263158,"7319686629","00-18",,,,,,,
"445335","1508856295","CLC OF DYERSBURG, LLC","1636 WOODLAWN AVE","DYERSBURG",TN,"380242026",,36.047757623428055,-89.37845394780028,"7312856400","00-18",,,,,,,
"445354","1366432031","CLC OF RIPLEY LLC","215 LACKEY LN","RIPLEY",TN,"380631619",,35.7424939,-89.5397466,"7316355100","00-18",,,,,,,
"445339","1275523854","CLC OF HUMBOLDT, LLC","2400 E MITCHELL ST","HUMBOLDT",TN,"383433036",,35.8227488,-88.9041737,"7317845183","00-18",,,,,,,
"445367","1336139088","CLC OF DRESDEN, LLC","897 EVERGREEN ST","DRESDEN",TN,"382252305",,36.27719994791125,-88.68773839019788,"7313642450","00-18",,,,,,,
"445233","1407846942","CLC OF WHITEHAVEN, LLC","1076 CHAMBLISS RD","MEMPHIS",TN,"381166381",,35.03114913011418,-90.02934264497306,"9013968470","00-18",,,,,,,
"015422","1134111081","DHS OF BLOUNT COUNTY, LLC","212 ELLEN ST","ONEONTA",AL,"351212720",,33.964316145621225,-86.45623593202653,"2056253520","00-18",,,,,,,
"235492","1215934542","SHEFFIELD MANOR NURSING & REHAB CENTER","15311 SCHAEFER RD","DETROIT",MI,"482273374","163",42.3315509,-83.0466403,"3138354775","00-18","02-03",true,,,"05",106,
"345009","1366529406","THE OAKS AT WHITAKER GLEN-MAYVIEW","513 EAST WHITAKER MILL ROAD","RALEIGH",NC,"276082699","183",35.80692545381121,-78.63347293884469,"9198282348","00-18","02-03",true,,,"04",91,
"165568","1689752297","ACCURA HEALTHCARE OF CASCADE LLC","701 NORTH JOHNSON STREET NW","CASCADE",IA,"520337776","061",42.2984881,-91.0142226,"5638523277","00-18","02-03",true,,,"07",46,
"525667","1023006814","RIDGEVIEW TERRACE LONG TERM CARE","2350 N DEWEY AVE","REEDSBURG",WI,"539592316","111",43.5543934886626,-89.99446469761732,"6085246577","00-18","02-03",true,,,"05",25,
"375497","1144227950","HASKELL COUNTY NURSING CENTER","1402 NW 7TH ST","STIGLER",OK,"744622791",,35.265587005393535,-95.132365992982,"9189673381","00-18",,,,,,,
"085050","1386604171","CADIA REHABILITATION BROADMEADOW","500 SOUTH BROAD STREET","MIDDLETOWN",DE,"197091443","003",39.444735,-75.715586,"3024493400","00-18","02-03",true,,,"03",120,
"675462","1396723789","VCKB MANAGEMENT, LTD","3200 PARKWAY","BIG SPRING",TX,"797206800",,32.217571,-101.485822,"4322634041","00-18",,,,,,,
"675786","1003839333","BST HEALTH SERVICES CORP","5100 JOHN D RYAN BLVD","SAN ANTONIO",TX,"782453526",,29.4246002,-98.4951405,"2105683403","00-18",,,,,,,
"315341","1962464677","CLARK NURSING AND REHABILITATION CENTER LLC","1213 WESTFIELD AVE","CLARK",NJ,"070661323",,40.62678758355861,-74.32122268415539,"7323967100","00-18",,,,,,,
"345342","1174608350","SENIOR VENTURES & MANAGEMENT INC","1285 W A ST","KANNAPOLIS",NC,"280819501",,35.513039,-80.632302,"7049320000","00-18",,,,,,,
"115542","1174519326","ATLANTA ASSOCIATION FOR CONVALESCENT AGED PERSONS, INC.","1821 ANDERSON AVE NW","ATLANTA",GA,"303141835",,33.758648,-84.450446,"4047942477","00-18",,,,,,,
"345538","1730136250","PRUITTHEALTH-RALEIGH","2420 LAKE WHEELER ROAD","RALEIGH",NC,"276032614","183",35.7478915,-78.67529015060632,"9197550226","00-18","02-03",true,,,"04",150,
"115345","1174570600","PRUITTHEALTH - TOCCOA","633 FALLS ROAD","TOCCOA",GA,"305771607","257",34.587222,-83.33911016666666,"7068868491","00-18","02-03",true,,,"04",181,
"115659","1356374011","LIFE CARE CTR OF LAWRENCEVILLE","210 COLLINS INDUSTRIAL WAY","LAWRENCEVILLE",GA,"300435450","135",33.9763939570729,-84.00647687654504,"6784420777","00-18","02-03",true,,,"04",125,
"115658","1770539082","PRUITTHEALTH - GREENVILLE","99 HILLHAVEN RD.","GREENVILLE",GA,"302223107","199",33.0287373,-84.7129848,"7066724241","00-18","02-03",true,,,"04",113,
"525457","1730187238","TDR INC","701 WILLOW ST","PESHTIGO",WI,"541571165",,45.063912,-87.732703,"7155823962","00-18",,,,,,,
"525573","1932107422","TDR INC","200 S 9TH ST","DE PERE",WI,"541151393",,44.44867,-88.084864,"9203365680","00-18",,,,,,,
"525583","1386642874","TDR INC","325 E FLORIDA AVE","APPLETON",WI,"549111325",,44.29087124960576,-88.40206152128903,"9207317310","00-18",,,,,,,
"065193","1790805653","ARDENT HEALTH AND REHABILITATION CENTER","501 THORNTON PKWY","THORNTON",CO,"802292101","001",39.87127055,-104.98056071102266,"3034526101","00-18","02-03",true,,,"08",101,
"265799","1730292863","NEIGHBORHOODS AT QUAIL CREEK, THE","1514 WEST LARK","SPRINGFIELD",MO,"658102270","077",37.13659665019508,-93.31310215297776,"4178891275","00-18","02-03",true,,,"07",120,
"065219","1326168212","BROADVIEW HEALTH AND REHABILITATION CENTER","850 27TH AVE","GREELEY",CO,"806345807","123",40.42452346938776,-104.72412202040816,"9703531018","00-18","02-03",true,,,"08",100,
"056124","1821118878","TARZANA HEALTH AND REHABILITATION CENTER","5650 RESEDA BLVD","TARZANA",CA,"913562230","037",34.1739229,-118.53511070805109,"8188814261","00-18","02-03",true,,,"09",180,
"056170","1497875546","EXCELL HEALTH CARE CENTER","3025 HIGH STREET","OAKLAND",CA,"946191807","001",37.7851474,-122.20073191974154,"5102615200","00-18","02-03",true,,,"09",99,
"555287","1457471401","DIAMOND RIDGE HEALTHCARE CENTER","2351 LOVERIDGE ROAD","PITTSBURG",CA,"945655117","013",38.005975647058825,-121.87137547058823,"9254274444","00-18","02-03",true,,,"09",120,
"056304","1972623924","MISSION CARMICHAEL HEALTHCARE CENTER","3630 MISSION AVENUE","CARMICHAEL",CA,"956082933","067",38.62709845,-121.32224222755409,"9164881580","00-18","02-03",true,,,"09",135,
"175263","1003807421","GOOD SAMARITAN SOCIETY - OLATHE","20705 W 151ST STREET","OLATHE",KS,"660617222","091",38.8548482,-94.7794427,"9137821372","00-18","02-03",true,,,"07",140,
"055121","1922128974","FLAGSHIP HEALTHCARE CENTER","466 FLAGSHIP ROAD","NEWPORT BEACH",CA,"926633635","059",33.6279065,-117.92775305352063,"9496428044","00-18","02-03",true,,,"09",167,
"245318","1427033810","GOOD SAMARITAN SOCIETY - INTERNATIONAL FALLS","2201 KEENAN DRIVE","INTERNATIONAL FALLS",MN,"566492152","071",48.587457,-93.437115,"2182838313","00-18","02-03",true,,,"05",54,
"185389","1922098227","EDGEMONT HEALTHCARE","323 WEBSTER AVENUE","CYNTHIANA",KY,"410311648","097",38.3903526,-84.2941013,"8592344595","00-18","02-03",true,,,"04",68,
"065166","1699895557","POUDRE CANYON HEALTH AND REHABILITATION CENTER","1000 S LEMAY AVE","FORT COLLINS",CO,"805243914","069",40.574106,-105.057776,"9704827925","00-18","02-03",true,,,"08",83,
"065212","1518087402","WESTLAKE LODGE HEALTH AND REHABILITATION CENTER","1637 29TH AVENUE PL","GREELEY",CO,"806346822","123",40.41395605,-104.72868772306268,"9703568181","00-18","02-03",true,,,"08",107,
"315129","1013003854","DELLRIDGE HEALTH AND REHABILITATION CENTER","532 FARVIEW AVENUE","PARAMUS",NJ,"076524130",,40.954415274999995,-74.05830192500001,"2012655600","00-18",,,,,,,
"065226","1063532927","LINDEN PLACE HEALTH AND REHABILITATION CENTER","1800 STROH PL","LONGMONT",CO,"805013214","013",40.182305,-105.121544,"3037766081","00-18","02-03",true,,,"08",110,
"115711","1881683324","HOSPITAL AUTHORITY OF THE CITY OF BAINBRIDGE AND DECATUR COUNTY","1500 E SHOTWELL ST","BAINBRIDGE",GA,"398194256",,30.90289595,-84.55223677189292,"2292436100","00-18",,,,,,,
"065168","1952421828","FALCON HEIGHTS HEALTH AND REHABILITATION CENTER","1795 MONTEREY RD","COLORADO SPRINGS",CO,"809101823","041",38.8075484,-104.7880487,"7194717850","00-18","03-03",true,,,"08",112,
"265414","1841473022","SURREY PLACE ST LUKES HOSP SKILLED NURSING","14701 OLIVE BLVD","CHESTERFIELD",MO,"630172221","189",38.6757281,-90.5321731,"3145423300","00-18","03-03",true,,,"07",130,
"065165","1235259193","RIVERBEND HEALTH AND REHABILITATION CENTER","821 DUFFIELD CT","LOVELAND",CO,"805375228","069",40.4005808,-105.0929138,"9706690345","00-18","02-03",true,,,"08",100,
"065208","1336269299","ELEVATION HEALTH AND REHABILITATION CENTER","3636 S PEARL ST","ENGLEWOOD",CO,"801133806","005",39.650047,-104.98043,"3037611640","00-18","02-03",true,,,"08",81,
