Sex,Agemos,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
1,199.5,-0.905063185,63.32891841,0.168095124,47.9568721,49.4804377,52.01519982,56.8497111,63.32891841,71.3765212,80.47676112,87.0565669,91.90577541
1,200.5,-0.91945749,63.61801537,0.16755794,48.23819204,49.76158125,52.29641539,57.13260799,63.61801537,71.68102918,80.81082354,87.42099463,92.29779046
1,201.5,-0.933544683,63.89958662,0.167043722,48.5119486,50.03517772,52.57010692,57.40800416,63.89958662,71.97787966,81.1369598,87.77725073,92.6814447
1,202.5,-0.947251765,64.17366943,0.166552654,48.77800463,50.30111539,52.83620153,57.67588728,64.17366943,72.26711325,81.45512442,88.12516072,93.05642962
1,203.5,-0.960507855,64.44032016,0.166084798,49.03625275,50.55931105,53.09465275,57.93626794,64.44032016,72.54878582,81.76528289,88.46455683,93.42243904
1,204.5,-0.973244762,64.69961427,0.16564009,49.28661635,50.8097108,53.34544121,58.18918,64.69961427,72.82296841,82.06741212,88.79527942,93.77917145
1,205.5,-0.985397502,64.95164625,0.165218341,49.52905029,51.05229071,53.58857507,58.43468077,64.95164625,73.08974718,82.3615009,89.11717836,94.12633257
1,206.5,-0.996904762,65.1965295,0.164819236,49.76354136,51.28705716,53.82409032,58.67285105,65.1965295,73.34922324,82.64755047,89.43011463,94.46363806
1,207.5,-1.007705555,65.43440186,0.16444238,49.99010333,51.51404335,54.05204939,58.90379742,65.43440186,73.60151968,82.92557908,89.73396054,94.79080897
1,208.5,-1.017756047,65.66540015,0.164087103,50.2087994,51.73332523,54.27254708,59.1276417,65.66540015,73.84675041,83.19560496,90.02860798,95.10760779
1,209.5,-1.027002713,65.88970117,0.163752791,50.41970456,51.94499451,54.48570012,59.3445374,65.88970117,74.08507097,83.45767612,90.31395969,95.41378755
1,210.5,-1.035402243,66.10749114,0.163438661,50.62293176,52.14917717,54.69165364,59.55465678,66.10749114,74.31664141,83.71184998,90.58993909,95.70913474
1,211.5,-1.042916356,66.31897311,0.163143825,50.81862346,52.34602709,54.89057819,59.75819326,66.31897311,74.54163604,83.95819995,90.85649043,95.99346235
1,212.5,-1.049511871,66.52436618,0.162867311,51.00695001,52.53572455,55.08266832,59.95536025,66.52436618,74.76024322,84.19681638,91.11358115,96.26661385
1,213.5,-1.055160732,66.72390443,0.162608072,51.18810764,52.71847428,55.26814081,60.1463897,66.72390443,74.97266503,84.42780754,91.36120451,96.52846743
1,214.5,-1.059840019,66.91783563,0.162365006,51.36231608,52.89450319,55.44723255,60.33153027,66.91783563,75.17911684,84.6513007,91.59938232,96.77894046
1,215.5,-1.063531973,67.10641956,0.162136973,51.52981582,53.06405769,55.62019799,60.51104512,67.10641956,75.37982657,84.86744322,91.82816795,97.01799447
1,216.5,-1.066224038,67.28992603,0.161922819,51.69086489,53.22740059,55.78730622,60.68520928,67.28992603,75.57503388,85.07640364,92.04764958,97.24564034
1,217.5,-1.067908908,67.46863255,0.161721398,51.8457352,53.38480749,55.94883747,60.85430662,67.46863255,75.76498909,85.27837286,92.25795363,97.46194398
1,218.5,-1.068589885,67.64281378,0.16153153,51.99471665,53.53656883,56.10508206,61.0186237,67.64281378,75.94994171,85.47355853,92.4592488,97.66704065
1,219.5,-1.068261146,67.8127675,0.161352313,52.13808124,53.68296205,56.25632509,61.17845532,67.8127675,76.13017744,85.66221241,92.65174946,97.8611107
1,220.5,-1.066933756,67.97877331,0.161182785,52.27611902,53.82427723,56.402856,61.33408787,67.97877331,76.30596623,85.84459728,92.83571985,98.04442516
1,221.5,-1.064620976,68.14111022,0.161022184,52.4091082,53.96079321,56.54495425,61.48580086,68.14111022,76.47758936,86.02100855,93.0114792,98.21733128
1,222.5,-1.061341755,68.30004741,0.160869943,52.53731392,54.09277512,56.68288493,61.63385984,68.30004741,76.64533092,86.1917714,93.17940638,98.38026471
1,223.5,-1.057116957,68.4558454,0.160725793,52.66097508,54.22046291,56.81689002,61.77851223,68.4558454,76.80948323,86.35724712,93.33994398,98.53374986
1,224.5,-1.051988979,68.60872174,0.160589574,52.78032448,54.34408388,56.94718918,61.91996953,68.60872174,76.97030781,86.51781277,93.49360895,98.67844376
1,225.5,-1.04599033,68.75889263,0.1604617,52.89553346,54.46381004,57.073957,62.05841733,68.75889263,77.12809294,86.6739,93.64099003,98.8150862
1,226.5,-1.039168248,68.90653028,0.160342924,53.00673755,54.57977424,57.19732448,62.19399335,68.90653028,77.28310484,86.82596904,93.7827601,98.94455298
1,227.5,-1.031579574,69.05176427,0.160234478,53.11401756,54.69205355,57.31736613,62.32678127,69.05176427,77.43559533,86.97451776,93.91968135,99.06785516
1,228.5,-1.023291946,69.19467288,0.160138158,53.21738885,54.80065842,57.43408908,62.45680021,69.19467288,77.58579719,87.12008338,94.05261232,99.18615007
1,229.5,-1.014385118,69.33527376,0.160056393,53.31678976,54.90552089,57.54742113,62.58399337,69.33527376,77.73391919,87.26324432,94.18251529,99.30075287
1,230.5,-1.004952366,69.47351373,0.159992344,53.41206904,55.00648181,57.6571979,62.70821568,69.47351373,77.88014066,87.40462203,94.31046411,99.41314881
1,231.5,-0.995101924,69.60925782,0.159949989,53.50297229,55.10327703,57.7631489,62.8292204,69.60925782,78.02460556,87.54488282,94.43765234,99.5250061
1,232.5,-0.984958307,69.74227758,0.159934231,53.58912711,55.19552245,57.86488244,62.94664487,69.74227758,78.16741625,87.6847398,94.56540179,99.63818945
1,233.5,-0.974663325,69.87223885,0.159951004,53.67002691,55.28269761,57.96186944,63.0599953,69.87223885,78.30862691,87.82495478,94.69517136,99.75477412
1,234.5,-0.964376555,69.99868896,0.160007394,53.74501298,55.36412796,58.05342591,63.16863065,69.99868896,78.44823694,87.96634036,94.82856611,99.87706036
1,235.5,-0.954274945,70.12104381,0.160111769,53.8132547,55.43896526,58.13869414,63.27174585,70.12104381,78.58618425,88.10976202,94.96734651,100.0075883
1,236.5,-0.944551187,70.23857482,0.160273918,53.87372737,55.50616614,58.2166225,63.36835431,70.23857482,78.72233893,88.25614046,95.11343784,100.1491529
1,237.5,-0.935410427,70.35039626,0.160505203,53.92518731,55.56446839,58.28594368,63.45727001,70.35039626,78.85649725,88.40645399,95.26893942,100.3048189
1,238.5,-0.927059784,70.45546105,0.160818788,53.96613658,55.61235958,58.34514946,63.53709257,70.45546105,78.98838596,88.56174643,95.43613181,100.477926
1,239.5,-0.919718461,70.55252127,0.161229617,53.99481762,55.64806673,58.39247268,63.6061772,70.55252127,79.11762417,88.72311137,95.61749303,100.6721384
1,240,-0.91648762,70.59761453,0.161476792,54.00391729,55.66071006,58.41104572,63.6361125,70.59761453,79.18111482,88.80643527,95.71431427,100.7783809
2,24,-0.73533951,12.05503983,0.107399495,9.985667562,10.2102741,10.57373483,11.23356786,12.05503983,12.98666951,13.93766409,14.56636479,15.00156359
2,24.5,-0.75220657,12.13455523,0.107740345,10.04880792,10.27482893,10.64075988,11.30566642,12.13455523,13.07613207,14.03902482,14.67658551,15.1183895
2,25.5,-0.78423366,12.2910249,0.10847701,10.17173432,10.40066415,10.77166654,11.44696728,12.2910249,13.25293458,14.24016506,14.89587242,15.35122084
2,26.5,-0.81409582,12.44469258,0.109280828,10.29079033,10.52273569,10.89898512,11.58501268,12.44469258,13.42753123,14.43983825,15.1142761,15.58362686
2,27.5,-0.841935504,12.59622335,0.110144488,10.40664383,10.64171007,11.02338047,11.72046615,12.59622335,13.60059358,14.63872906,15.33249457,15.8163176
2,28.5,-0.867889398,12.74620911,0.111060815,10.51990171,10.7581918,11.14545358,11.8539236,12.74620911,13.77271274,14.83743315,15.55113065,16.0499034
2,29.5,-0.892102647,12.89517218,0.112022759,10.63111516,10.8727282,11.26574591,11.98591692,12.89517218,13.94440383,15.03646393,15.770701,16.28490586
2,30.5,-0.914718817,13.04357164,0.113023467,10.74078194,10.98581228,11.38474303,12.11691911,13.04357164,14.11611337,15.23626013,15.99164336,16.52176469
2,31.5,-0.935876584,13.19180874,0.114056328,10.84934933,11.09788597,11.50287836,12.24734867,13.19180874,14.28822545,15.43719269,16.21432377,16.76084508
2,32.5,-0.955723447,13.34022934,0.115114953,10.95721927,11.2093447,11.62053698,12.37757256,13.34022934,14.46106492,15.63957012,16.43904429,17.00244749
2,33.5,-0.974383363,13.48913319,0.116193327,11.0647471,11.32053778,11.7380584,12.50791249,13.48913319,14.6349076,15.8436466,16.66604785,17.24680927
2,34.5,-0.991980756,13.63877446,0.11728575,11.17224778,11.43177357,11.85574032,12.63864672,13.63877446,14.80998135,16.04962601,16.89552564,17.49411514
2,35.5,-1.008640742,13.78936547,0.118386848,11.27999893,11.54332263,11.9738418,12.77001339,13.78936547,14.98647034,16.25766706,17.12762297,17.74450372
2,36.5,-1.024471278,13.94108332,0.119491669,11.38824099,11.65541879,12.0925858,12.90221529,13.94108332,15.16452247,16.46788956,17.3624437,17.9980699
2,37.5,-1.039573604,14.09407175,0.120595658,11.49718137,11.76826286,12.21216229,13.03542218,14.09407175,15.34425164,16.68037834,17.60005585,18.25487219
2,38.5,-1.054039479,14.24844498,0.121694676,11.60699649,11.88202491,12.33273088,13.16977393,14.24844498,15.52574208,16.89518784,17.84049621,18.51493707
2,39.5,-1.067946784,14.40429169,0.12278503,11.71783343,11.99684628,12.45442324,13.3053838,14.40429169,15.7090529,17.11234657,18.08377443,18.77826268
2,40.5,-1.081374153,14.56167529,0.1238634,11.82981465,12.11284345,12.57734604,13.44233976,14.56167529,15.89421842,17.33185956,18.329878,19.04482627
2,41.5,-1.094381409,14.72064045,0.124926943,11.94303682,12.23010816,12.7015826,13.58070885,14.72064045,16.08125551,17.55371382,18.57877485,19.31458378
2,42.5,-1.107021613,14.88121352,0.125973221,12.05757491,12.34871076,12.82719552,13.72053844,14.88121352,16.27016402,17.77788046,18.83041754,19.58747608
2,43.5,-1.119338692,15.04340553,0.127000212,12.17348363,12.46870194,12.95422865,13.86185877,15.04340553,16.4609302,18.00431807,19.08474635,19.86343169
2,44.5,-1.131367831,15.20721443,0.128006292,12.29079939,12.59011469,13.08270906,14.00468502,15.20721443,16.65352914,18.23297548,19.34169227,20.14236985
2,45.5,-1.143135936,15.37262729,0.128990225,12.40954207,12.71296607,13.21264896,14.14901929,15.37262729,16.84792719,18.46379435,19.60117968,20.42420335
2,46.5,-1.15466215,15.53962221,0.129951143,12.52971675,12.837259,13.3440474,14.29485248,15.53962221,17.04408407,18.69671155,19.86312888,20.70884106
2,47.5,-1.165958392,15.70817017,0.130888527,12.65131534,12.96298387,13.47689199,14.44216593,15.70817017,17.24195488,18.9316613,20.12745836,20.99619028
2,48.5,-1.177029925,15.87823668,0.131802186,12.77431816,13.09012012,13.61116044,14.59093307,15.87823668,17.44149184,19.16857713,20.3940868,21.28615884
2,49.5,-1.187871001,16.04978452,0.132692269,12.89869431,13.21863694,13.74682181,14.74112146,16.04978452,17.64264736,19.40739437,20.66293462,21.57865549
2,50.5,-1.198484073,16.2227706,0.133559108,13.0244072,13.34849756,13.88383882,14.89269209,16.2227706,17.84537017,19.64804889,20.93392691,21.8735972
2,51.5,-1.208853947,16.39715363,0.134403386,13.15141009,13.47965651,14.02216781,15.04560355,16.39715363,18.04961414,19.8904825,21.20699305,22.17090276
2,52.5,-1.218965087,16.57289122,0.13522599,13.279651,13.61206342,14.16176079,15.19981137,16.57289122,18.25533469,20.13464164,21.48206912,22.47049907
2,53.5,-1.228798212,16.74994187,0.136028014,13.40907302,13.74566354,14.30256641,15.35526953,16.74994187,18.46249096,20.38047905,21.75909881,22.7723211
2,54.5,-1.238330855,16.92826587,0.136810739,13.53961547,13.88039891,14.44453095,15.51193144,16.92826587,18.67104666,20.62795467,22.0380343,23.07631287
2,55.5,-1.247537914,17.10782615,0.137575606,13.67121491,14.0162093,14.58759933,15.66975084,17.10782615,18.88097086,20.87703643,22.31883709,23.3824283
2,56.5,-1.256392179,17.28858894,0.138324193,13.80380614,14.15303322,14.731716,15.82868259,17.28858894,19.09223862,21.12770084,22.60147865,23.69063187
2,57.5,-1.264864846,17.47052444,0.139058192,13.9373231,14.29080875,14.87682577,15.9886834,17.47052444,19.30483153,21.37993353,22.88594093,24.00089913
2,58.5,-1.272926011,17.65360733,0.139779387,14.07169977,14.42947441,15.02287453,16.14971251,17.65360733,19.51873814,21.63372961,23.17221677,24.31321719
2,59.5,-1.28054514,17.83781722,0.140489635,14.20687088,14.56896986,15.16981002,16.31173224,17.83781722,19.73395429,21.88909396,23.46031012,24.62758492
2,60.5,-1.287691525,18.02313904,0.141190842,14.34277271,14.70923661,15.31758235,16.47470852,18.02313904,19.95048336,22.14604136,23.75023626,24.94401317
2,61.5,-1.294332076,18.20956418,0.141884974,14.47934293,14.85021811,15.46614444,16.63861163,18.20956418,20.16833747,22.40459718,24.04202158,25.26252369
2,62.5,-1.300441561,18.3970876,0.142573939,14.61652406,14.9918623,15.61545325,16.80341543,18.3970876,20.38753372,22.66479513,24.33570429,25.5831532
2,63.5,-1.305989011,18.58571243,0.143259709,14.75426001,15.13411929,15.76546914,16.96909934,18.58571243,20.60809964,22.92668027,24.63133325,25.90594748
2,64.5,-1.310946941,18.77544728,0.143944216,14.89249907,15.27694359,15.91615695,17.13564756,18.77544728,20.83006969,23.19030686,24.92896835,26.23096473
2,65.5,-1.315289534,18.966307,0.144629359,15.03119376,15.42029408,16.06748615,17.30304956,18.966307,21.05348599,23.45573857,25.22868007,26.55827443
2,66.5,-1.318992925,19.15831267,0.14531699,15.17030121,15.56413437,16.21943117,17.4713002,19.15831267,21.27839816,23.72304816,25.5305491,26.88795694
2,67.5,-1.322035315,19.35149163,0.146008903,15.30978338,15.70843301,16.37197155,17.64039992,19.35149163,21.50486316,23.99231712,25.83466581,27.2201029
2,68.5,-1.324398133,19.54587708,0.146706813,15.4496077,15.85316397,16.52509225,17.81035463,19.54587708,21.7329446,24.263635,26.14112991,27.55481321
2,69.5,-1.326064539,19.74150854,0.147412363,15.5897467,15.99830645,16.67878363,17.98117606,19.74150854,21.96271325,24.53709941,26.45004964,27.89219758
2,70.5,-1.327020415,19.93843145,0.148127109,15.73017845,16.1438452,16.83304163,18.15288153,19.93843145,22.19424627,24.8128152,26.76154129,28.2323743
2,71.5,-1.327256387,20.13669623,0.148852482,15.87088741,16.28977109,16.98786798,18.32549376,20.13669623,22.42762598,25.09089343,27.07572865,28.57547042
2,72.5,-1.326763834,20.33635961,0.149589838,16.01186303,16.43608019,17.14326985,18.49904125,20.33635961,22.66294138,25.3714519,27.39274198,28.92161906
2,73.5,-1.325538668,20.53748298,0.1503404,16.15310112,16.58277468,17.29926017,18.67355775,20.53748298,22.90028597,25.65461346,27.71271759,29.27096042
2,74.5,-1.323579654,20.74013277,0.151105277,16.29460329,16.72986243,17.4558574,18.84908224,20.74013277,23.13975807,25.94050589,28.03579694,29.62364011
2,75.5,-1.320888012,20.94438028,0.151885464,16.43637669,16.87735682,17.61308542,19.02565892,20.94438028,23.38146064,26.22926131,28.36212579,29.97980811
2,76.5,-1.317468695,21.15030093,0.152681819,16.57843458,17.02527707,17.77097356,19.20333679,21.15030093,23.62550009,26.52101516,28.69185351,30.33961853
2,77.5,-1.313331446,21.35797332,0.15349505,16.72079656,17.17364841,17.92955656,19.38216922,21.35797332,23.87198507,26.815905,29.02513239,30.70322948
2,78.5,-1.308487081,21.56748045,0.154325756,16.86348713,17.32250091,18.08887399,19.56221428,21.56748045,24.12102802,27.11407112,29.36211644,31.07080008
2,79.5,-1.302948173,21.77890902,0.155174414,17.00653572,17.47186953,18.24897012,19.74353436,21.77890902,24.37274421,27.41565556,29.70296069,31.44248988
2,80.5,-1.296733913,21.99234686,0.15604132,17.14997871,17.62179544,18.40989435,19.92619507,21.99234686,24.62724833,27.72079958,30.04782073,31.81846107
2,81.5,-1.289863329,22.20788541,0.156926667,17.2938564,17.77232382,18.57170012,20.110266,22.20788541,24.88465774,28.02964533,30.39685131,32.19887352
2,82.5,-1.282358762,22.4256177,0.157830504,17.43821437,17.92350474,18.73444512,20.29581981,22.4256177,25.14508981,28.3423338,30.75020585,32.58388611
2,83.5,-1.274244931,22.64563824,0.158752743,17.58310295,18.07539265,18.89819089,20.48293203,22.64563824,25.40866182,28.65900443,31.10803553,32.97365535
2,84.5,-1.265548787,22.86804258,0.159693163,17.72857693,18.2280462,19.06300261,20.67168066,22.86804258,25.67549032,28.97979428,31.47048848,33.3683346
2,85.5,-1.256299378,23.09292679,0.16065141,17.87469542,18.38152794,19.22894873,20.86214582,23.09292679,25.94569055,29.30483741,31.83770901,33.76807319
2,86.5,-1.24653066,23.32038549,0.161626956,18.02152302,18.53590513,19.39610118,21.05440884,23.32038549,26.21937378,29.63426278,32.2098371,34.17301785
2,87.5,-1.236266832,23.55051871,0.162619308,18.16912246,18.69124428,19.56453273,21.24855446,23.55051871,26.49665657,29.96819988,32.58700628,34.5833014
2,88.5,-1.225551344,23.78341652,0.1636276,18.31756871,18.84762137,19.73432134,21.44466518,23.78341652,26.77764034,30.30676532,32.96934568,34.99906317
2,89.5,-1.214410914,24.01917703,0.1646511,18.46693089,19.00510849,19.90554403,21.64282737,24.01917703,27.06243533,30.65007797,33.35697585,35.42042208
2,90.5,-1.202884389,24.25789074,0.165688808,18.61728653,19.16378421,20.07828129,21.84312554,24.25789074,27.35113996,30.99824532,33.75001097,35.84749737
2,91.5,-1.191007906,24.49964778,0.166739662,18.76871394,19.32372789,20.25261432,22.04564463,24.49964778,27.64385046,31.3513695,34.14855665,36.28039703
2,92.5,-1.178818621,24.74453536,0.167802495,18.92129383,19.48502077,20.42862531,22.25046892,24.74453536,27.94065757,31.70954484,34.55270981,36.71922013
2,93.5,-1.166354376,24.99263735,0.168876037,19.07510898,19.64774563,20.60639712,22.45768158,24.99263735,28.24164611,32.07285742,34.96255799,37.16405609
2,94.5,-1.153653688,25.24403371,0.169958922,19.23024402,19.8119865,20.7860129,22.6673643,25.24403371,28.54689431,32.44138436,35.37817885,37.61498429
2,95.5,-1.140751404,25.49880264,0.171049756,19.38678267,19.9778266,20.96755499,22.87959773,25.49880264,28.85647669,32.81519554,35.79963916,38.07206991
2,96.5,-1.127684095,25.7570168,0.172147043,19.54481057,20.14535023,21.15110555,23.09445998,25.7570168,29.17045929,33.19435025,36.2269949,38.53536809
2,97.5,-1.114490244,26.01874261,0.173249185,19.70441527,20.31464276,21.33674635,23.31202608,26.01874261,29.4888987,33.5788965,36.66029091,39.00492396
2,98.5,-1.101204848,26.28404312,0.174354569,19.86568272,20.48578791,21.52455736,23.53236883,26.28404312,29.8118461,33.9688734,37.09955982,39.48076746
2,99.5,-1.087863413,26.55297507,0.175461512,20.02869944,20.65886924,21.71461721,23.75555744,26.55297507,30.13934341,34.3643086,37.54482215,39.96291669
2,100.5,-1.074500927,26.82558904,0.176568284,20.19355165,20.83396942,21.90700268,23.98165745,26.82558904,30.47142364,34.76521834,37.99608589,40.45137672
2,101.5,-1.061151213,27.1019295,0.177673124,20.36032458,21.01116968,22.10178826,24.21073043,27.1019295,30.80811106,35.17160751,38.45334608,40.94613881
2,102.5,-1.047847141,27.38203422,0.178774242,20.52910239,21.19054959,22.29904589,24.44283365,27.38203422,31.14942058,35.58346914,38.91658465,41.44718044
2,103.5,-1.034620551,27.66593402,0.179869829,20.6999678,21.37218677,22.49884459,24.67801969,27.66593402,31.49535747,36.00078421,39.38577014,41.95446506
2,104.5,-1.021502197,27.9536524,0.180958063,20.8730018,21.55615653,22.7012502,24.9163362,27.9536524,31.8459171,36.42352136,39.86085756,42.46794195
2,105.5,-1.008521695,28.24520531,0.182037118,21.04828336,21.74253164,22.90632506,25.15782551,28.24520531,32.20108468,36.85163675,40.3417882,42.98754609
2,106.5,-0.995707494,28.54060085,0.183105172,21.22588911,21.93138197,23.1141277,25.40252443,28.54060085,32.56083507,37.28507392,40.82848957,43.51319807
2,107.5,-0.983086844,28.83983907,0.18416041,21.40589307,22.12277423,23.32471257,25.65046392,28.83983907,32.92513255,37.72376365,41.32087531,44.04480409
2,108.5,-0.970685789,29.14291171,0.185201039,21.58836636,22.31677169,23.53812979,25.90166889,29.14291171,33.29393074,38.16762389,41.8188452,44.58225593
2,109.5,-0.958529157,29.44980208,0.186225287,21.77337689,22.51343388,23.75442484,26.15615792,29.44980208,33.66717239,38.61655976,42.32228515,45.12543098
2,110.5,-0.946640568,29.76048479,0.187231416,21.96098914,22.71281638,23.97363834,26.41394306,29.76048479,34.04478937,39.0704635,42.83106725,45.67419242
2,111.5,-0.935042447,30.0749257,0.188217723,22.15126389,22.91497052,24.19580583,26.67502964,30.0749257,34.42670255,39.52921454,43.34504991,46.22838923
2,112.5,-0.923756041,30.39308176,0.18918255,22.34425792,23.11994316,24.4209575,26.93941607,30.39308176,34.8128218,39.99267955,43.86407795,46.78785646
2,113.5,-0.912801445,30.71490093,0.190124286,22.54002382,23.32777646,24.64911804,27.20709368,30.71490093,35.20304599,40.46071256,44.38798278,47.3524154
2,114.5,-0.902197638,31.0403221,0.191041375,22.73860975,23.53850764,24.88030638,27.47804659,31.0403221,35.59726302,40.9331551,44.91658265,47.92187383
2,115.5,-0.891962513,31.36927506,0.191932319,22.94005917,23.7521688,25.11453557,27.75225159,31.36927506,35.99534989,41.40983639,45.44968284,48.49602631
2,116.5,-0.882112919,31.7016805,0.192795682,23.14441069,23.96878672,25.35181259,28.029678,31.7016805,36.3971728,41.89057352,45.98707597,49.07465451
2,117.5,-0.872664706,32.03744999,0.193630095,23.35169781,24.18838263,25.59213818,28.31028765,32.03744999,36.80258726,42.37517172,46.52854232,49.65752758
2,118.5,-0.863632768,32.37648607,0.19443426,23.56194878,24.4109721,25.83550673,28.59403476,32.37648607,37.21143829,42.86342465,47.07385017,50.24440253
2,119.5,-0.855031092,32.71868225,0.195206948,23.77518637,24.63656488,26.08190616,28.88086594,32.71868225,37.62356058,43.35511467,47.62275619,50.83502464
2,120.5,-0.846872805,33.06392318,0.195947008,23.99142774,24.86516468,26.33131782,29.17072015,33.06392318,38.03877869,43.85001322,48.17500585,51.42912799
2,121.5,-0.839170224,33.4120847,0.196653365,24.21068424,25.09676913,26.58371638,29.4635287,33.4120847,38.45690737,44.34788119,48.73033386,52.02643587
2,122.5,-0.831934903,33.76303402,0.197325023,24.43296131,25.33136962,26.8390698,29.7592153,33.76303402,38.87775177,44.84846931,49.28846466,52.62666135
2,123.5,-0.825177688,34.1166299,0.197961065,24.65825833,25.56895119,27.09733925,30.05769609,34.1166299,39.30110778,45.35151857,49.84911291,53.22950783
2,124.5,-0.818908758,34.47272283,0.198560655,24.88656847,25.80949245,27.35847906,30.35887971,34.47272283,39.72676238,45.8567607,50.41198402,53.8346696
2,125.5,-0.813137675,34.83115524,0.199123037,25.11787864,26.05296553,27.62243677,30.66266737,34.83115524,40.15449395,46.36391866,50.9767747,54.44183245
2,126.5,-0.807873433,35.19176177,0.199647538,25.35216934,26.29933598,27.88915304,30.96895298,35.19176177,40.58407272,46.87270712,51.54317357,55.0506743
2,127.5,-0.803122613,35.55437176,0.200133598,25.58941249,26.5485612,28.15856107,31.27762411,35.55437176,41.01526401,47.38283479,52.11086123,55.66086287
2,128.5,-0.79889771,35.91879976,0.200580618,25.82958069,26.80059725,28.43058954,31.58855853,35.91879976,41.44781609,47.89399722,52.67951305,56.27206944
2,129.5,-0.795203499,36.28486194,0.200988216,26.0726318,27.05538753,28.70515783,31.90163028,36.28486194,41.88148136,48.40589011,53.2487963,56.88394797
2,130.5,-0.792047959,36.65236365,0.201356017,26.31852113,27.31287184,28.98217994,32.21670522,36.65236365,42.31600037,48.91819978,53.81837358,57.49615297
2,131.5,-0.789435274,37.02110818,0.201683791,26.56719327,27.57298031,29.26156199,32.5336442,37.02110818,42.75111318,49.43061053,54.38790173,58.10832895
2,132.5,-0.787374433,37.39088668,0.201971282,26.81859231,27.83564104,29.5432056,32.85229967,37.39088668,43.18654635,49.94279684,54.95703466,58.72012509
2,133.5,-0.785870695,37.76148905,0.202218375,27.0726516,28.10077256,29.82700474,33.17251956,37.76148905,43.62202704,50.45443246,55.52542195,59.33118206
2,134.5,-0.784929893,38.1326991,0.202425006,27.3292989,28.3682877,30.11284746,33.49414573,38.1326991,44.05727678,50.96518685,56.0927106,59.94113978
2,135.5,-0.784557605,38.50429603,0.202591183,27.5884554,28.63809288,30.4006158,33.81701463,38.50429603,44.49201341,51.47472671,56.65854557,60.54963673
2,136.5,-0.78475917,38.87605489,0.20271698,27.85003573,28.91008824,30.69018587,34.14095759,38.87605489,44.92595166,51.98271665,57.22257051,61.15631078
2,137.5,-0.785539703,39.24774707,0.202802535,28.11394809,29.18416775,30.98142809,34.46580111,39.24774707,45.35880379,52.48881992,57.78442851,61.76079992
2,138.5,-0.786904102,39.61914076,0.202848049,28.38009427,29.46021931,31.27420739,34.79136727,39.61914076,45.79028017,52.99269914,58.34376285,62.36274309
2,139.5,-0.788858208,39.98999994,0.202853758,28.64837137,29.73812611,31.56838398,35.11747352,39.98999994,46.22008796,53.49401569,58.90021802,62.96178288
2,140.5,-0.791403051,40.36009244,0.202820053,28.91866389,30.01776074,31.8638107,35.44393549,40.36009244,46.64794172,53.99243685,59.45343918,63.55755646
2,141.5,-0.794546352,40.72917544,0.202747236,29.1908599,30.29899746,32.16033905,35.77056256,40.72917544,47.07354407,54.48762378,60.00307549,64.14971608
2,142.5,-0.79829102,41.09701099,0.202635758,29.46483511,30.58170029,32.45781366,36.09716305,41.09701099,47.4966064,54.97924502,60.5487783,64.73791012
2,143.5,-0.802640891,41.46335907,0.202486098,29.74046108,30.86572924,32.75607548,36.4235422,41.46335907,47.91683947,55.4669708,61.09020319,65.32179369
2,144.5,-0.807599577,41.82797963,0.202298783,30.01760377,31.15093935,33.05496144,36.7495031,41.82797963,48.33395608,55.9504751,61.62701045,65.90102746
2,145.5,-0.813170461,42.19063313,0.202074385,30.29612378,31.43718091,33.35430482,37.07484703,42.19063313,48.74767177,56.42943635,62.15886584,66.47527837
2,146.5,-0.819356692,42.55108107,0.201813521,30.57587654,31.72429973,33.6539355,37.39937399,42.55108107,49.15770541,56.90353811,62.68544133,67.04422046
2,147.5,-0.826161176,42.90908653,0.201516851,30.85671255,32.01213742,33.95368036,37.72288302,42.90908653,49.56377988,57.37246984,63.20641583,67.60753554
2,148.5,-0.833586038,43.2644155,0.201185082,31.13847695,32.30053116,34.25336333,38.04517298,43.2644155,49.96562365,57.83592807,63.72147556,68.16491273
2,149.5,-0.841634949,43.61683402,0.200818928,31.42101289,32.58931625,34.55280676,38.36604173,43.61683402,50.36296721,58.29361488,64.2303163,68.7160548
2,150.5,-0.850307441,43.9661169,0.200419208,31.70415418,32.87832086,34.85182934,38.68528952,43.9661169,50.75555403,58.74524431,64.73264089,69.26066574
2,151.5,-0.859607525,44.31203579,0.199986681,31.98773757,33.16737518,35.15025041,39.0027151,44.31203579,51.14312509,59.19053344,65.22816347,69.7984699
2,152.5,-0.869534339,44.65437319,0.199522233,32.27158972,33.45630184,35.44788577,39.31812066,44.65437319,51.52543729,59.62921442,65.7166078,70.32919455
2,153.5,-0.880088651,44.99291356,0.199026736,32.55553716,33.74492348,35.74455149,39.63130927,44.99291356,51.90225139,60.06102656,66.19770861,70.85258197
2,154.5,-0.891270585,45.32744704,0.198501096,32.83940314,34.03306041,36.04006296,39.94208624,45.32744704,52.273337,60.48572025,66.67121259,71.36838696
2,155.5,-0.903079458,45.65777013,0.197946255,33.12300797,34.3205311,36.33423538,40.25025974,45.65777013,52.63847339,60.90305741,67.13687835,71.87637634
2,156.5,-0.915513542,45.98368656,0.197363191,33.40616909,34.60715224,36.62688403,40.55564134,45.98368656,52.99745045,61.31281247,67.59447719,72.37632936
