Id,NAME,ADDRESS,CITY,STATE,POSTCODE,LAT,LON,PHONE,UTILIZATION
5d610cfb-367e-3905-b8a3-85415048c133,THE MILTON SURGERY,THE MILTON SURGERY,BRISTOL,SW,BS22 8AG,51.352667,-2.9491928,01934 249554,34
971afe70-ad43-32d1-ae0d-264d0d70411e,EAST CLUSTER IAGPS,RBCH NHSFT,EXETER,SW,BH7 7DW,50.747482,-1.8205054,01202 303626,32
579e83fa-dc24-3025-a89c-3d9789b770f2,THE DORCHESTER RD SURGERY,THE DORCHESTER RD SURGERY,WEYMOUTH,SW,DT4 7LE,50.625193,-2.4575122,01305 766472,33
e4835f30-4acf-3897-88a3-3f1d62f8f2bf,MERE SURGERY,MERE SURGERY,WARMINSTER,SW,BA12 6DT,51.089873,-2.2653561,01747 860001,28
2e69599c-ad41-3841-809b-1a4ba0d364c0,NEWQUAY HEALTH CENTRE,THE HEALTH CENTRE,FREMINGTON, BARNSTAPLE,SW,TR7 1RU,50.412238,-5.0774822,01637 850002,62
0a1e7fe2-9b59-3134-bfb2-c6fb6682921f,MOORDOWN CLINIC,844 WIMBORNE ROAD,BOURNEMOUTH,SW,BH9 2DS,50.752249,-1.8765793,,6
1b5cd21c-4dc6-38ff-9c13-42d74dbcfe7f,PHYSIOTHERAPY,CAREW HOUSE,BODMIN,SW,PL31 2QN,50.471789,-4.7421018,01208 834600,30
d9d15e89-1b80-33a3-a9ae-37a679217943,SUE RYDER,LECKHAMPTON COURT HOSPICE,GLOUCESTER,SW,GL53 0QJ,51.872654,-2.0873061,01242 230199,58
d0b71d18-7643-3939-99ef-038a94d6ac30,ACUTE CARE AT HOME EAST,ST BARNABAS HOSPITAL,GLOUCESTER,SW,PL12 4BU,50.407375,-4.2146868,01208 834600,68
c8f7c27f-b501-3cf4-9ba1-d4ccc48c62db,ST ALBANS MEDICAL CENTRE,ST.ALBANS MEDICAL CENTRE,CHARMINSTER,SW,BH8 9EW,50.741727,-1.8607624,01202 517333,63
5120d156-cb09-388a-826d-632c36d325cd,THE ALNEY PRACTICE,HIGHNAM SURGERY,LYDNEY,SW,GL2 8DH,51.884218,-2.2991565,01452 529699,218
5a2ebd5d-e25d-3705-8c78-f8d9ed500546,FRANKLYN COMMUNITY HOSPITAL,FRANKLYN DRIVE,EXETER,SW,EX2 9HS,50.712419,-3.549418,,3
f946d48a-4047-35ee-921a-49c3988a21c8,EIS EAST NIP,SEASTONE HOUSE,BOURNEMOUTH,SW,BH4 8EP,50.716798,-1.9032736,,3
7cc64797-7516-3af3-95c7-33bf3ddc77c2,CHIDDENBROOK SURGERY,CHIDDENBROOK SURGERY,PLYMOUTH,SW,EX17 3JJ,50.791276,-3.6746968,01363 772227,137
27f1c825-35df-3267-aba1-ee40b51bce26,CAMHS SOUTH & WEST,LESCAZE OFFICE,EXETER,SW,TQ9 6JD,50.446151,-3.7103268,01803 763500,53
e64faf50-8dad-3277-b62d-83131a1bef4f,JAMES FISHER MEDICAL CENTRE,4 TOLPUDDLE GARDENS,BOURNEMOUTH,SW,BH9 3LQ,50.760837,-1.861202,,3
d86f5c23-e320-3b84-b6d7-ddab159c6b08,RIVERVIEW,VICTORY ROAD,DARTMOUTH,SW,TQ6 9JR,50.352234,-3.5947177,,3
98ef1dea-8665-3151-9d74-c6af4aa0549a,CUMBERLAND CENTRE,DAMEREL CLOSE,PLYMOUTH,SW,PL1 4JZ,50.369816,-4.1688071,,7
1d11b54b-e5a7-3c14-9f11-61d96e21aaa0,HEATHERVIEW MEDICAL CTR.,HEATHERVIEW MEDICAL CTR.,POOLE,SW,BH12 4AY,50.739773,-1.9130332,01202 743678,37
73d01f29-c3f3-3d27-a5be-3a768c943132,TORRINGTON HOSPITAL,CALF STREET,TORRINGTON,SW,EX38 7BJ,50.954834,-4.1369744,,3
7e44e9aa-4c98-38cd-8108-abad87d4a8f1,SALTASH HEALTH CENTRE,SALTASH HEALTH CENTRE,TRURO,SW,PL12 6DL,50.40973,-4.2208911,01752 842281,110
9bf9cd98-b0e3-359b-a4b4-fc0cd48b14e5,HEART OF BATH,45 UPPER OLDFIELD PARK,BATH,SW,BA2 3HT,51.376364,-2.3739326,01225 613100,33
d4861ca9-c0c8-3e14-92bc-ea3149b76d7c,WOODA SURGERY,THE WOODA SURGERY,TORRINGTON,SW,EX39 4AU,51.017748,-4.2006927,01237 471071,66
bcc49dd2-5981-34ca-bc6a-c30cfb5adeba,OLD BRIDGE SURGERY,OLD BRIDGE SURGERY,PENZANCE,SW,PL13 1HA,50.35684,-4.4553095,01503 266960,57
41ff1dff-20b8-309d-9ff5-46e965478d51,PRIMARY CARE STOP SMOKING,PUBLIC HEALTH BUS TEAM,BRISTOL,SW,BS1 6XL,51.447759,-2.6180206,0117 9222920,148
1bea17ba-0c5d-3e5c-a469-c19e439f7d32,ROWLANDS PHARMACY,136 PUREWELL,DORSET,SW,BH23 1EU,50.736063,-1.7615145,01202 484840,33
759e5f21-767b-348e-8f2f-273bb82df3a4,GLOUCESTER ICT HUB,QUAYSIDE HOUSE,GLOUCESTER,SW,GL1 2HY,51.866195,-2.2515906,,3
d3cedccd-972a-39dd-9b35-90e41a6fd313,GRANGE ROAD SURGERY,GRANGE ROAD SURGERY,BRISTOL,SW,BS13 8LD,51.412944,-2.6194489,0117 9644343,217
16e3dd32-7014-3bdd-b9cc-b6ade047f7f8,BEDMINSTER FAMILY PRACTICE,BEDMINSTER FAMILY PRACT,BRISTOL,SW,BS3 4AT,51.444222,-2.5942314,0117 9663149,195
780038e7-cafd-375f-9901-10c6289d75e6,MIDDLEWAY SURGERY,MIDDLEWAY SURGERY,ST AUSTELL,SW,PL24 2JL,50.356446,-4.7132876,01726 812019,63
01b013c7-9b7a-3471-87c7-3dd1120e46ac,KINSON ROAD MEDICAL CENTRE,KINSON ROAD MEDICAL CTR,BOURNEMOUTH,SW,BH10 5EY,50.767434,-1.9014254,01202 574604,95
2623bc18-50df-3523-8c1a-52f142a952b2,HAWTHORN MEDICAL CENTRE,HAWTHORN MEDICAL CENTRE,SWINDON,SW,SN2 1UU,51.576581,-1.7791096,01793 536541,45
7e60b7e5-6184-359a-a9dd-b824b32a0875,ILFRACOMBE AMBULANCE STATION,MARLBOROUGH ROAD,ILFRACOMBE,SW,EX34 8JL,51.205007,-4.1225249,,3
545bba2d-2023-3f7a-8df0-9dba2c6dfed6,SUE RYDER CARE,LECKHAMPTON COURT,CHELTENHAM,SW,GL53 0QJ,51.872654,-2.0873061,,3
f9fcbb2e-61bd-32be-b671-7b08071709e2,GPSI-DERMATOLOGY CLINIC,C/O THE IVYBRIDGE H/C,EXETER,SW,PL21 0AJ,50.391844,-3.9207007,01752 690777,65
359ac358-bc50-3153-a2be-78838075224f,THE BIRCHWOOD PRACTICE,THE BIRCHWOOD PRACTICE,POOLE,SW,BH17 7XW,50.740218,-1.9984599,01202 697639,68
6d29ad34-3336-341e-96f0-df3404e3d8f3,HEART FAILURE SERVICE,SANGER HOUSE,OSPREY ROAD, SOWTON,SW,GL3 4FE,51.848819,-2.1752634,01452 389494,32
aefefe3f-c4d3-3d31-bf28-4ff9b807bf8c,OLD FARM SURGERY,THE OLD FARM SURGERY,KINGSBRIDGE,SW,TQ3 3TB,50.438688,-3.5850884,01803 556403,300
8a5b442a-4a15-3859-8b27-ba1825e22bec,ST KILDA'S RESIDENTIAL HOME,15 DREW STREET,GLOUCESTER,SW,TQ5 9JU,50.388415,-3.5161539,01803 853158,87
c0adeda7-93c2-3663-ae6b-c2aeea79a962,FAIRFIELD PARK HEALTH CENTRE,FAIRFIELD PARK HEALTH CTR,BRISTOL,SW,BA1 6EA,51.39498,-2.3525965,01225 331616,215
e03c4db9-31b2-32bd-9c80-d5540c602d72,CANFORD HEATH CLINIC,NEIGHBOURHOOD CENTRE,POOLE,SW,BH17 9DW,50.751527,-1.9666079,,1
c9e5718f-029c-3e6c-8b83-92c852c03573,PORLOCK MEDICAL CENTRE,PORLOCK MEDICAL CENTRE,BRIDGWATER,SW,TA24 8PJ,51.209934,-3.5964838,01643 862575,69
da22ee6d-7819-3626-b6b7-82aad02eed76,BUDSHEAD MEDICAL PRACTICE,BUDSHEAD MEDICAL PRACTICE,PLYMOUTH,SW,PL5 4DU,50.417443,-4.1502889,01752 206002,46
3fa220a6-490c-3b73-b370-42f5aaadd250,CHRISTCHURCH BUSINESS CENTRE,GRANGE ROAD,CHRISTCHURCH,SW,BH23 4JD,50.7397,-1.7378152,,16
fa951781-c4b1-3895-8858-6f7cc08bb206,NORTHLANDS SURGERY,NORTHLANDS SURGERY,CALNE,SW,SN11 0HH,51.441656,-2.0058502,01249 812141,107
ddd11cac-86b5-3e35-9733-9f98c306941c,PARK LANE PRACTICE,PARK LANE PRACTICE,SWINDON,SW,SN1 5HG,51.558872,-1.7959424,01793 523176,98
adf51fc2-b060-38e9-8edb-c0cbe2d0bc70,MINOR INJURIES UNIT,CUMBERLAND CENTRE,PLYMOUTH,SW,PL1 4JZ,50.369816,-4.1688071,01752 434390,146
0d25bbcf-90cd-373a-8dca-6dd0bef04c45,ST MARTINS SURGERY,ST.MARTINS SURGERY,BRISTOL,SW,BS4 2QR,51.43134,-2.5644748,0117 9775641,149
3d8c7691-9b60-3adb-9dd5-605c9bd9646e,COMMUNTIY SERVICES (YEOVIL),RECKLEFORD CHILDREN'S CENTRE,YEOVIL,SW,BA21 4ET,50.944246,-2.6253667,,9
09dae364-36e0-39a3-8c56-6759c4c1466f,HARPTREE SURGERY,HARPTREE SURGERY,BRISTOL,SW,BS40 6HF,51.310325,-2.6321829,01761 221406,32
0c779a34-f5e3-356f-ad98-1db95f590032,PILNING SURGERY,PILNING SURGERY,STOKE GIFFORD,SW,BS35 4JF,51.56403,-2.6412506,01454 632393,92
055019b7-288e-3645-afcc-30c711d8a385,COMBE DOWN SURGERY,COMBE DOWN HOUSE,WESTON SUPER MARE,SW,BA2 5EG,51.361012,-2.3455851,01225 832226,31
1dd1fac7-f43a-36fa-a07a-0845139facaf,L85060 (VINE SURGERY),VINE SURGERY,NORTH PETHERTON,SW,BA16 0ET,51.126187,-2.7378528,01458 841122,39
16b61a50-d6f1-3f2a-8068-e5a30ded44ce,HMP GUYS MARSH,HMP GUYS MARSH,SALISBURY,SW,SP7 0AH,50.984693,-2.2212905,01747 856400,165
8f92f626-8bc7-3175-a9c4-21290081b3b6,THE LINK CHILDRENS CENTRE,UNDERHILL ROAD,GLOUCESTER,SW,GL4 6BE,51.837612,-2.2159742,,12
4e922468-704e-3d1e-90f7-a7b4e0c74162,TINKERS LANE SURGERY,TINKERS LANE SURGERY,SWINDON,SW,SN4 7AT,51.543532,-1.900512,01793 852131,73
ae34243d-a964-3e08-a9d6-d6c040dc29bf,MOREDON MEDICAL CENTRE,MOREDON MEDICAL CENTRE,SWINDON,SW,SN2 2JG,51.582178,-1.8068499,01793 342000,144
f9fda1ef-26c1-31ed-bccf-e58258a63ec0,PARKHILL MEDICAL PRACTICE,PARKHILL MEDICAL PRACTICE,BIDEFORD,SW,TQ1 2AR,50.460249,-3.5229443,01803 212489,29
c0ebf701-ed23-34fd-904f-b3a80358e5fe,NORTH & WEST BRISTOL LOCALITY,WITHYWOOD CENTRE,MONTPELIER,SW,BS13 8QA,51.40731,-2.6221188,0300 1256789,95
ec54b696-3dc9-3321-9d6c-23e0fd1457b6,BOURNEMOUTH LIBRARY,22 THE TRIANGLE,BOURNEMOUTH,SW,BH2 5RQ,50.720737,-1.8845382,,1
33364ffd-4452-38df-8ca8-8cd1803191d8,BURTON & BRANSGORE MEDICAL CENTRE,123 SALISBURY ROAD,CHRISTCHURCH,SW,BH23 7JN,50.75285,-1.7648598,01202 474311,155
1c201fe2-bac4-3ccc-9357-8a8f0b9547b0,SEA MILLS SURGERY,SEA MILLS SURGERY,BRISTOL,SW,BS9 2HL,51.484587,-2.6499282,0117 9681182,196
c9c874bc-d840-3876-8f0b-5f9bff05e60a,ADDACTION TORRIDGE & WEST DEVON,C/O UNIT 6,TIVERTON,SW,EX31 1DR,51.079791,-4.0623765,01271 859044,85
59a57182-03bf-3880-8fa9-87b478c4516f,PHOENIX SURGERY,PHOENIX SURGERY,SWINDON,SW,SN5 8SX,51.553528,-1.8218125,01793 600440,35
e53a90f7-c4bc-3df5-8964-8190a1bc0333,HARTWOOD HEALTHCARE,HARTWOOD HEALTHCARE,BRISTOL,SW,BS13 0JP,51.407626,-2.6013335,0117 3015226,54
e97554f3-bad2-3c6b-9054-5a97ff87497c,CORFE CASTLE SURGERY,TOM'S MEAD,CORFE CASTLE,SW,BH20 5HH,50.635888,-2.0594219,01929 480441,51
9e6b8e77-a5e4-3183-ac3a-c38db6e593ba,HOME TREATMENT TEAM,RIVERVIEW,PLYMOUTH,SW,PL4 7QD,50.378513,-4.1151078,01752 314033,59
9aa705e4-adf9-35aa-962e-6f947614f242,PENWITH PCN HUB,MARAZION SURGERY,TRURO,SW,TR17 0HW,50.126873,-5.4639276,07970 829855,29
d0415b28-7498-3293-9c39-10b3a82dcb27,CHILD DEVELOPMENT CENTRE,PINHOE ROAD,EXETER,SW,EX4 8AD,50.731606,-3.4939656,,2
fd686990-8912-3fb9-9d71-2645b6f11ac9,TOWNSEND HOUSE MEDICAL CENTRE,TOWNSEND HOUSE,CLAREMONT GROVE,SW,EX12 2RY,50.708487,-3.0732858,01297 20616,109
e9d072ec-07b0-3d07-8dce-2c3ec26ab1f4,LOVEMEAD GROUP PRACTICE,ROUNDSTONE SURGERY,TROWBRIDGE,SW,BA14 7EH,51.318645,-2.202706,01225 759850,434
9421a870-acab-3cf0-bbe7-cb83048cbc54,PETROC GROUP PRACTICE,THE MEDICAL CENTRE,EAST LOOE,SW,PL28 8ER,50.537922,-4.9444426,01637 880359,135
7c267c0e-3900-39c8-ade2-3b910fb9dac9,PRIMARY CARE LIAISON SERVICE,AWP  SANDALWOOD COURT,BATH,SW,SN3 4WF,51.588072,-1.747761,01793 835787,196
286a63bc-8b14-3977-a853-9b0db475ef0e,RALEIGH SURGERY,RALEIGH SURGERY,PLYMOUTH,SW,EX8 5NH,50.640412,-3.3939823,01395 222499,168
33fae30a-7c92-3c7b-85be-5efe964c2e8f,POUNDBURY DOCTORS SURGERY,POUNDBURY DOCTORS SURGERY,DORCHESTER,SW,DT1 2FD,50.713475,-2.457465,01305 251128,33
f1880098-19c0-3fa6-837e-4371470677da,CSP AT SPA,SPA MEDICAL CENTRE,GLOUCESTER,SW,SN12 6UN,51.366859,-2.1260266,01225 709311,105
6d4046bb-690b-3b94-a4d2-29dbcf6ba47b,ADELAIDE STREET SURGERY,20 ADELAIDE STREET,PEVERELL,SW,PL1 3JF,50.370507,-4.1558302,01752 667623,109
c2a6b7e3-9c63-38aa-bcaa-f3bf404db246,ROYAL BOURNEMOUTH HOSPITAL (PERIPHERAL CLINIC),CASTLE LANE EAST,BOURNEMOUTH,SW,BH7 7DW,50.747482,-1.8205054,,3
a03307ef-f8ff-32e8-942b-333b839316d6,WINTON HEALTH CENTRE,WINTON HEALTH CENTRE,BOURNEMOUTH,SW,BH9 1BP,50.739605,-1.8763574,01202 519311,68
dd4414a5-8310-3403-8027-656f8ecdb8f6,ALMONDSBURY SURGERY,ALMONDSBURY SURGERY,BRISTOL,SW,BS32 4DS,51.553546,-2.5735158,01454 613161,151
54d08d20-9336-3810-bd3d-8780ba3a4ef0,CUMBERLAND UTC,CUMBERLAND CENTRE,PLYMOUTH,SW,PL1 4JZ,50.369816,-4.1688071,,9
d9cbc252-6c7d-3afb-8cae-be8c8ad71ea9,DAWN CLINIC,RHEUMATOLOGY DEPT,PLYMOUTH,SW,SN3 6BB,51.538161,-1.7276925,01793 604323,56
fe36bb35-4dad-356a-a2f4-62d273f3301d,ADOLESCENT INPATIENT UNIT,PEBBLE LODGE,BOURNEMOUTH,SW,BH4 8EP,50.716798,-1.9032736,,3
b724df21-7a24-3e5b-9200-8763ea68e6bc,WHITE HOUSE DAY CENTRE,STOW ROAD,MORETON-IN-MARSH,SW,GL56 0DW,51.987182,-1.7042442,,3
7983d034-c87a-3635-9fb6-ae307f1526a0,PENALVERNE SURGERY,PENALVERNE SURGERY,FALMOUTH,SW,TR18 2RE,50.119238,-5.5409911,01736 363361,37
adf10ad3-3213-3622-8974-15dd26dad9fc,PHARMADERMA LTD OKEHAMPTON,31-32 FORE STREET,PLYMOUTH,SW,EX20 1HB,50.739062,-4.0024376,01837 52153,73
d5c981cb-8f8a-3d52-be03-5a9fa5d0232e,CHARLES CROSS POLICE STATION,HAMPTON STREET,PLYMOUTH,SW,PL4 8HG,50.372756,-4.1363271,,3
9ca7fd71-effb-3a3e-ad35-f653b018c922,BCH URGENT CARE CENTRE,S BRISTOL COMM HOSPITAL,EXETER,SW,BS14 0DE,51.413518,-2.584803,0117 3429692,29
80a70e80-7312-300b-93b7-dee1462bbabb,MEDICAL RECORDS,9 ARTILLERY ROAD,YEOVIL,SW,BA22 8RP,50.949275,-2.6796855,,3
6f9d6b49-efea-39b1-a4c7-f9a20f9a3a53,TAUNTON DEANE CMHT FOR OLDER PEOPLE,2 MARCO POLO HOUSE,TAUNTON,SW,TA2 6BJ,51.026078,-3.1246384,,1
11c06aec-49b0-347c-bd70-5d284474c076,FROME RENAL OUTPOST,FROME COMMUNITY HOSPITAL,FROME,SW,BA11 2FH,51.237156,-2.3112808,,6
48977fa6-1dae-3f36-85ab-1fb4c8e9802b,MARINE & OAKRIDGE PARTNERSHIP,29 BELLE VUE ROAD,BOURNEMOUTH,SW,BH6 3DB,50.722847,-1.8065462,,3
1c90f72a-27e2-3852-8631-df16f8fbbaf5,CHEDDAR MEDICAL CENTRE,CHEDDAR MEDICAL CTR.,HIGHBRIDGE,SW,BS27 3NZ,51.274673,-2.7755388,01934 742061,60
13bbad03-d8f5-356e-b98c-d68708d427a1,NORTH & SOUTH GLOUCESTER PCN HUB,CHURCHDOWN SURGERY,STROUD,SW,GL3 2JH,51.882388,-2.171675,07917 923717,29
51e1e872-a6a0-3141-87d4-73936ac2e2dd,NEWMEDICA BRISTOL,LITFIELD HOUSE,SWINDON,SW,BS8 3LS,51.457757,-2.6230925,0117 3350160,445
35a4f805-ad22-37c4-bef7-00481aea9dfd,COMMUNITY TEAM CAMBORNE,CAMBORNE HEALTH OFFICE,GLOUCESTER,SW,TR14 7DL,50.213388,-5.3036568,01208 834600,66
167c5086-c870-3686-9722-1c094e882ad0,PRESCRIBER 113,KINGSWOOD HUB,BRISTOL,SW,BS15 4DA,51.4626,-2.4999413,,16
e642ff64-91b1-3ac6-9eef-1043dc15a0d8,ASHINGTON HOUSE SURGERY,ASHINGTON HOUSE SURGERY,WESTLEA,SWINDON,SW,SN5 7XY,51.557473,-1.8266148,01793 614840,41
817b8116-2e7b-3ca3-933d-89151127a9c0,ST ANN STREET SURGERY,82 ST.ANN STREET,SALISBURY,SW,SP1 2PT,51.066336,-1.7891362,01722 342000,53
ba8fbb5c-94c4-3949-82f8-d09fd2682d27,SOUTH HAMS HOSPITAL,PLYMOUTH ROAD,GLOUCESTER,SW,TQ7 1AT,50.288709,-3.7788257,01548 852349,41
9afaa18f-9a47-3716-b77a-261d32b1c401,FOXHAYES PRACTICE,THE FOXHAYES PRACTICE,MARLBOROUGH STREET,SW,EX4 2BH,50.726118,-3.5492607,01392 208789,236
e3ec2425-9343-39df-8af1-80c832b3b2ad,MORRAB SURGERY,MORRAB SURGERY,PENZANCE,SW,TR18 4EL,50.116924,-5.5389873,01736 363866,68
393d7af9-1712-3d57-9061-04f4efacea4c,PACT,CIVIC CENTRE ANNEXE,DEVIZES,SW,BH15 2RU,50.722731,-1.9626899,01202 633875,62
5087cb93-48a1-329e-989b-a337b26f6bbc,BEVERSBROOK MEDICAL CENTRE,BEVERSBROOK MEDICAL CTR,CALNE,SW,SN11 9UT,51.446304,-2.0134195,01249 821831,64
f8bc017f-a924-3b9a-b059-bc710d8aff84,NEWMEDICA PLYMOUTH,FORDER HOUSE,EXETER,SW,PL6 5WR,50.411651,-4.1194127,01752 421622,65
df159267-fa0e-3bc7-8a93-5c5769f78b13,ABBEY VIEW MEDICAL CENTRE,SALISBURY ROAD,SHAFTESBURY,SW,SP7 8DH,51.002839,-2.1912489,,3
dad911a4-4690-3e61-9701-074002f37f4c,LIVI - WESTROP SYSTMONE HUB,FLOOR 12  CAPITAL TOWER,EXETER,SW,SE1 8RT,51.503542,-0.11044757,020 38703029,164
79a97155-bb0b-3b9e-81fa-3ca18905de76,ONCOLOGY  TAVISTOCK,TAVISTOCK HOSPITAL,TAVISTOCK,SW,PL19 8LD,50.547178,-4.1535757,,3
11639cff-51fb-3b68-99cb-eb74701d17fc,BURTON MEDICAL CENTRE,123 SALISBURY ROAD,CHRISTCHURCH,SW,BH23 7JN,50.75285,-1.7648598,,6
d6368469-e872-309a-beb7-4a402b75fd95,DIABETES CENTRE,ROYAL UNITED HOSPITAL,SWINDON,SW,BA1 3NG,51.392764,-2.3905661,01225 824173,48
5b595ac5-ff1b-34a9-9949-f01683af9452,NARROWCLIFF SURGERY,NARROWCLIFF SURGERY,TRURO,SW,TR7 2QF,50.417623,-5.07082,01637 854433,32
bf02b3c0-65ba-36f2-91d6-19865b826fa1,OAKSIDE SURGERY,HONICKNOWLE GREEN MED CTR,PAIGNTON,SW,PL5 3PY,50.411267,-4.1593271,01752 766000,237
618102ec-510d-3c0c-9cf6-59711f8ebca5,ST JAMES MEDICAL CENTRE,ST JAMES MEDICAL CENTRE,YEOVIL,SW,TA1 1JP,51.018121,-3.101806,01823 285400,40
93c80fe1-6019-307e-b94a-26ce6d4bc84c,SOUTHMEAD & HENBURY FAMILY PRACTICE,SOUTHMEAD HEALTH CENTRE,BATH,SW,BS10 6DF,51.50477,-2.6016178,0117 9507150,181
0d816039-ec19-39d0-b65a-25491ef1d5b6,WESTBURY ON TRYM PRIMARY CARE CENTRE,WESTBURY ON TRYM PCC,BRISTOL,SW,BS9 3AA,51.493033,-2.6177543,0117 9623406,181
cb205984-0b32-3835-aa3b-6ed74c76bbc7,DAY LEWIS PHARMACY,206 SALTASH ROAD,EXETER,SW,PL2 2BD,50.389341,-4.1799684,01752 562597,87
2f7fea84-0763-3a14-823a-09a407213e34,RIDGEWAY VIEW FAMILY PRACTICE,WROUGHTON HEALTH CENTRE,SWINDON,SW,SN4 9LW,51.524184,-1.7915714,01793 812221,32
bf30acaa-2e6d-3b41-8caa-00f910e44088,ENT CLINIC  CUMBERLAND,CUMBERLAND CENTRE,PLYMOUTH,SW,PL1 4JZ,50.369816,-4.1688071,,12
5e2e7bbe-7411-3c48-8f91-035d78bacdae,SHELLEY MANOR HOLDENHURST MEDICAL CENTRE,SHELLEY MANOR MED CTR,BOURNEMOUTH,SW,BH5 1LX,50.723834,-1.8344508,01202 309421,33
aeca6466-46d2-3150-8330-e0e3f3413207,CREWKERNE HOSPITAL,MIDDLE PATH,CREWKERNE,SW,TA18 8BG,50.88012,-2.7979232,,3
3fb7ca38-e9d8-31d9-8495-dba86956c77b,AVENUE SURGERY,THE AVENUE SURGERY,WARMINSTER,SW,BA12 9AA,51.206368,-2.1785218,01985 224600,183
f8ff1f6f-f8d5-3148-bfbe-acc29c181b1c,HANHAM HEALTH (SGDAS),HANHAM SURGERY,BODMIN,SW,BS15 3HY,51.443576,-2.51205,01179 582518,36
d81d3e6b-073b-3c20-a1e5-ba91cef3aee7,COMMUNITY LEARNING DISABILITIES TEAM,WESTBOURNE UNIT,PLYMOUTH,SW,PL2 2PQ,50.390641,-4.1618788,01752 434033,50
fe42e79c-1354-3390-838f-56092c7f4dd5,MARKET LAVINGTON SURGERY,MARKET LAVINGTON SURGERY,DEVIZES,SW,SN10 4AQ,51.289137,-1.9758018,01380 812500,127
6da1459e-658d-3cbc-a737-95ffe3ddeaa2,SOUTHBROOM SURGERY,THE SOUTHBROOM SURGERY,DEVIZES,SW,SN10 1LQ,51.352324,-1.9890804,01380 719959,41
3a6ebda6-cab2-33d8-b9e5-b07f689b1855,SUSSED,1442A WIMBORNE ROAD,BOURNEMOUTH,SW,BH10 7AR,50.767572,-1.8953419,,3
cd0da644-acff-3160-bfbd-c6e55ec6a241,GP UCS (GLOUCESTERSHIRE) OOH,THE TRI-SERVICE CENTRE,ST MARYS,SW,GL2 2BA,51.813788,-2.2749722,01452 726468,67
e6a557fa-8332-3dfc-b8da-b70cffee09b8,PATHFIELDS SCHOOL,ABBEY ROAD,BARNSTAPLE,SW,EX31 1JU,51.086024,-4.063839,,3
4de8e750-dc74-3755-bf05-7768de511446,BOURNEMOUTH DN NPF,BOURNEMOUTH LOCALITY,WIMBORNE,SW,BH21 1ER,50.802195,-1.9959181,,3
b0b450e9-547e-314d-9644-780638fa2134,ELDENE SURGERY,ELDENE SURGERY,SWINDON,SW,SN3 3TQ,51.556121,-1.7374658,01793 522710,34
59b64739-901d-32f5-9d08-aa3d17982b48,UNIVERSITY MEDICAL CENTRE,UNIVERSITY MEDICAL CENTRE,STOKE BISHOP,SW,BA2 7AY,51.380441,-2.3306731,01225 789100,54
59b9f3bd-2b3c-30ad-a2e4-d6b9cf3c9f5d,YETMINSTER MEDICAL CENTRE,THE SURGERY,SHERBORNE,SW,DT9 6LG,50.893982,-2.5775301,01935 872530,72
5a8c6b1e-3af1-370a-a2ab-99d2597d9c50,WORKING AGE ADULTS - PARK HOUSE,PARK HOUSE DAY HOSPITAL,STROUD,SW,GL5 2JG,51.739518,-2.2067294,01453 563150,49
1c1d9a96-cb1e-38b7-be41-1db678530cf5,OKEHAMPTON MEDICAL CENTRE,EAST STREET,OKEHAMPTON,SW,EX20 1AY,50.738804,-3.9975936,,3
8d126856-db61-3c07-99ae-0b8f08dfe1ec,NURSE PRESCRIBER WOODA SURGERY,CLARENCE WHARF,BIDEFORD,SW,EX39 4AU,51.017748,-4.2006927,,3
3a015b0e-0f7d-3f66-b010-d6360117c825,PORCH SURGERY,THE PORCH SURGERY,CORSHAM,SW,SN13 9DL,51.432435,-2.1920759,01249 712232,71
05235c31-ef05-3471-9e66-e1d51d505c62,PODIATRY,THE HADLEIGH PRACTICE,WIMBORNE,SW,BH21 3LN,50.763714,-2.0229603,,6
274d2da0-9310-3972-a82e-5b042c1145c7,BURNHAM AMBULANCE STATION,LOVE LANE,BURNHAM-ON-SEA,SW,TA8 1EU,51.23815,-2.9929159,,3
a2adcd7b-e1f7-32f8-83e6-79075058bd30,SPRINGMEAD SURGERY  CHARD,SPRINGMEAD SURGERY,WINCANTON,SW,TA20 2EW,50.86958,-2.967952,01460 64457,87
0c9bc345-41f5-3b23-b317-ba18c3d3c48c,SHIREHAMPTON GROUP PRACTICE,SHIREHAMPTON HEALTH CTR,BRISTOL,SW,BS11 9SB,51.489137,-2.676768,0117 9162226,55
6beb0a83-8ad5-310b-809a-fc48a8b023d0,BETTRIDGE SCHOOL,WARDEN HILL ROAD,CHELTENHAM,SW,GL51 3AT,51.887721,-2.0997438,,3
b15f2fe1-73d7-3139-ad79-087c410197d4,ST.JAMES'S SURGERY,ST.JAMES'S SURGERY,BRISTOL,SW,BA1 2SR,51.38946,-2.3668537,01225 422911,115
25dda7ff-9497-37e5-8057-fc9ae8589f5b,STONEHOUSE HEALTH CLINIC,STONEHOUSE HEALTH CLINIC,GLOUCESTER,SW,GL10 2NG,51.746885,-2.2828506,01453 823144,45
da7b2a6c-afd2-3586-b5f8-a622f5e38fa7,IRNHAM LODGE SURGERY,IRNHAM LODGE SURGERY,CASTLE CARY,SW,TA24 5RG,51.203013,-3.4778355,01643 703289,72
a501480f-d0f4-3a23-bdc5-64453d35f686,NEUROLOGY COMMUNITY SERVICE,NEW FRIENDS HALL,KINGSWOOD,SW,BS16 1EQ,51.479731,-2.5667715,0117 9617182,32
